season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,VisScore,HomeScore,Down,Distance,MapRoleKicker,FootballStatus,FootballPlayResult,FootballKickYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler1,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,MapRoleQbHitter,MapRoleKickreturner,FootballKickRetYards,MapRoleSacker1,MapRoleSacker2,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballZone,FootballTimeoutTeamId,MapRolePassDefender,FootballConvAttPts,punt_attempt
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,328,1678057591.0,65191,2023-03-05 18:06:31.000000,EventFootballPass,3-5-ORL 46 (10:19) 10 K. Sloter pass to 13 C. Vander Esch to ORL 37 for 9 yards (22 M. Elam),,True,4,10,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,116,2302011-ORL-at-ARL,619,619,619,10:19,2,3,Visitor,46,14,1,,,,1.0,46,9,3,3.0,5.0,,StatusOfficial,ResultPassComplete,,,,,20444,9.0,Home,26.0,8.0,37.0,20:02, ,21884,21601,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,332,1678057636.0,65236,2023-03-05 18:07:16.000000,EventFootballPass,1-10-ORL 37 (9:35) 10 K. Sloter pass to 80 S. Cannella to ORL 30 for 7 yards (21 S. Wiggins),,True,4,9,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,117,2302011-ORL-at-ARL,575,575,575,9:35,2,3,Visitor,37,14,1,,,,1.0,37,9,3,1.0,10.0,,StatusOfficial,ResultPassComplete,,,,,21664,7.0,Home,26.0,9.0,44.0,20:42, ,21884,22030,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,334,1678057672.0,65272,2023-03-05 18:07:52.000000,EventFootballPass,2-3-ORL 30 (9:01) 10 K. Sloter pass to 13 C. Vander Esch to ORL 17 for 13 yards (21 S. Wiggins),,True,4,9,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,118,2302011-ORL-at-ARL,541,541,541,9:01,2,3,Visitor,30,14,1,,,,1.0,30,9,3,2.0,3.0,,StatusOfficial,ResultPassComplete,,,,,21664,13.0,Home,26.0,10.0,57.0,21:05, ,21884,21601,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,336,1678057699.0,65299,2023-03-05 18:08:19.000000,EventFootballRush,1-10-ORL 17 (8:34) 20 K. Farrow rush to ORL 17 for 0 yards (8 T. Smith),,True,4,8,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,119,2302011-ORL-at-ARL,514,514,514,8:34,2,3,Visitor,17,14,1,,,,1.0,17,9,3,1.0,10.0,,StatusOfficial,,,,,20469,21448,0.0,Home,26.0,11.0,57.0,21:35, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,434,1678057737.0,65337,2023-03-05 18:08:57.000000,EventFootballPass,"2-10-ORL 17 (7:58) 10 K. Sloter pass to 85 T. Vaughns for 17 yards, TOUCHDOWN",,True,4,7,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,120, ,478,478,478,7:58,2,3,Visitor,17,14,1,,,,1.0,17,9,3,2.0,10.0,,StatusOfficial,ResultPassComplete,,,,,,17.0,Home,26.0,12.0,74.0,6:57,TD,21884,22363,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,340,1678057785.0,65385,2023-03-05 18:09:45.000000,EventFootballPat1PtRush,2 D. Smith 1-pt conversion rush attempt GOOD,,True,4,7,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,121,2302011-ORL-at-ARL,478,478,478,7:58,2,3,Visitor,2,14,1,,,,1.0,2,9,9,,,,StatusOfficial,,,,,22305,,0.0,,,,,,,,,,,,,,,ScoreTypeConv,,,,,,,,,,,,,,,,,,1.0,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,343,1678058023.0,65623,2023-03-05 18:13:43.000000,EventFootballKickoff,"1 T. Russolino kicks from ARL 30. 32 J. Rogers to ORL 15 for 10 yards (11 L. Winningham) PENALTY on 36 J. Jones, 10 yards",,True,4,7,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,122,2302011-ORL-at-ARL,478,478,478,7:58,2,3,Home,30,15,4,,,,0.0,30,9,10,,,1,StatusOfficial,ResultKickReturned,,Visitor,15.0,,21707,,,,,,,,,,,4,20841,10.0,ResultPenaltyRepeatdown,NA,,,32,10.0,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,345,1678058094.0,65694,2023-03-05 18:14:54.000000,EventFootballRush,1-10-ORL 15 (7:49) 6 P. Lynch rush to ORL 21 for 6 yards,,True,4,7,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,123,2302011-ORL-at-ARL,469,469,469,7:49,2,3,Visitor,15,15,4,,,,0.0,85,9,10,1.0,10.0,,StatusOfficial,,,,,22605,,6.0,Visitor,15.0,1.0,6.0,0:17, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,347,1678058134.0,65734,2023-03-05 18:15:34.000000,EventFootballRush,"2-4-ORL 21 (7:10) 28 K. Taylor rush to ORL 28 for 7 yards (52 I. Graham-Mobley, 53 D. Sankey)",,True,4,7,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,124,2302011-ORL-at-ARL,430,430,430,7:10,2,3,Visitor,21,15,4,,,,0.0,79,9,10,2.0,4.0,,StatusOfficial,,,,,21528,22024,7.0,Visitor,15.0,2.0,13.0,1:10, ,,,22886,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,349,1678058171.0,65771,2023-03-05 18:16:11.000000,EventFootballPass,1-10-ORL 28 (6:34) 6 P. Lynch pass to 11 C. Latimer to ORL 39 for 11 yards (5 W. Hill),,True,4,6,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,125,2302011-ORL-at-ARL,394,394,394,6:34,2,3,Visitor,28,15,4,,,,0.0,72,9,10,1.0,10.0,,StatusOfficial,ResultPassComplete,,,,,20693,11.0,Visitor,15.0,3.0,24.0,1:35, ,22605,20929,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,352,1678058257.0,65857,2023-03-05 18:17:37.000000,EventFootballPass,1-10-ORL 39 (5:39) 6 P. Lynch pass incomplete to 4 L. Lenoir,,True,4,5,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,126,2302011-ORL-at-ARL,339,339,339,5:39,2,3,Visitor,39,15,4,,,,0.0,61,9,10,1.0,10.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,15.0,4.0,24.0,2:19, ,22605,21799,,,,,,,,,,,,,,,,,,,,,,,,20099,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,354,1678058337.0,65937,2023-03-05 18:18:57.000000,EventFootballTimeout,Timeout by Arlington Renegades at 5:39,,True,4,5,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,127,2302011-ORL-at-ARL,339,339,339,5:39,2,3,Visitor,39,15,4,,,,0.0,61,9,10,2.0,10.0,,StatusOfficial,,,,,,,,Visitor,15.0,4.0,24.0,2:19, ,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,356,1678058376.0,65976,2023-03-05 18:19:36.000000,EventFootballSack,2-10-ORL 39 (5:30) 6 P. Lynch sacked at ORL 31 for -8 yards (50 W. Taylor),,True,4,5,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,128,2302011-ORL-at-ARL,330,330,330,5:30,2,2,Visitor,39,15,4,,,,0.0,61,9,10,2.0,10.0,,StatusOfficial,,,,,,,-8.0,Visitor,15.0,5.0,16.0,2:43, ,22605,,,,,,,,,,,,22375,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,358,1678058418.0,66018,2023-03-05 18:20:18.000000,EventFootballRush,3-18-ORL 31 (4:49) 6 P. Lynch rush to ORL 41 for 10 yards (44 B. Rotimi),,True,4,4,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,129,2302011-ORL-at-ARL,289,289,289,4:49,2,2,Visitor,31,15,4,,,,0.0,69,9,10,3.0,18.0,,StatusOfficial,,,,,22605,21348,10.0,Visitor,15.0,6.0,26.0,3:27, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,360,1678058461.0,66061,2023-03-05 18:21:01.000000,EventFootballPunt,"4-8-ORL 41 (4:14) 19 M. Brown punts 48 yards from ORL 41 to 12 A. Killins, Fair Catch at ARL 11",,True,4,4,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,130,2302011-ORL-at-ARL,254,254,254,4:14,2,2,Visitor,41,15,4,,,,0.0,59,9,10,4.0,8.0,,StatusOfficial,ResultKickFaircatch,,Home,11.0,,,,Visitor,15.0,6.0,26.0,3:44,PUNT,,,,,,,,,,,,,,,20208,20889,48.0,,,,,,,,,,,1
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,362,1678058528.0,66128,2023-03-05 18:22:08.000000,EventFootballRush,"1-10-ARL 11 (4:08) 2 D. Smith rush to ARL 13 for 2 yards (88 C. Patton, 8 T. Smith)",,True,4,4,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,131,2302011-ORL-at-ARL,248,248,248,4:08,2,2,Home,11,16,1,,,,1.0,89,9,10,1.0,10.0,,StatusOfficial,,,,,22305,22001,2.0,Home,11.0,1.0,2.0,0:17, ,,,21448,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,364,1678058569.0,66169,2023-03-05 18:22:49.000000,EventFootballPass,2-8-ARL 13 (3:27) 10 K. Sloter pass to 85 T. Vaughns to ARL 18 for 5 yards (20 B. Buchanan),,True,4,3,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,132,2302011-ORL-at-ARL,207,207,207,3:27,2,2,Home,13,16,1,,,,1.0,87,9,10,2.0,8.0,,StatusOfficial,ResultPassComplete,,,,,20221,5.0,Home,11.0,2.0,7.0,1:01, ,21884,22363,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,366,1678058612.0,66212,2023-03-05 18:23:32.000000,EventFootballPass,3-3-ARL 18 (2:44) 10 K. Sloter pass to 85 T. Vaughns to ARL 26 for 8 yards (20 B. Buchanan),,True,4,2,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,133,2302011-ORL-at-ARL,164,164,164,2:44,2,2,Home,18,16,1,,,,1.0,82,9,10,3.0,3.0,,StatusOfficial,ResultPassComplete,,,,,20221,8.0,Home,11.0,3.0,15.0,1:39, ,21884,22363,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,368,1678058651.0,66251,2023-03-05 18:24:11.000000,EventFootballRush,1-10-ARL 26 (2:09) 2 D. Smith rush to ARL 28 for 2 yards (92 D. Wade-Perry),,True,4,2,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,134,2302011-ORL-at-ARL,129,129,129,2:09,2,2,Home,26,16,1,,,,1.0,74,9,10,1.0,10.0,,StatusOfficial,,,,,22305,21899,2.0,Home,11.0,4.0,17.0,2:02, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,370,1678058727.0,66327,2023-03-05 18:25:27.000000,EventFootballRush,2-8-ARL 28 (2:08) 10 K. Sloter rush to ARL 25 for -3 yards (46 T. Scales),,True,4,2,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,135,2302011-ORL-at-ARL,128,128,128,2:08,2,2,Home,28,16,1,,,,1.0,72,9,10,2.0,8.0,,StatusOfficial,,,,,21884,22319,-3.0,Home,11.0,5.0,14.0,2:10, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,375,1678058925.0,66525,2023-03-05 18:28:45.000000,EventFootballPass,3-11-ARL 25 (1:56) 10 K. Sloter pass to 2 D. Smith to ARL 31 for 6 yards (8 T. Smith),,True,4,1,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,136,2302011-ORL-at-ARL,116,116,116,1:56,2,2,Home,25,16,1,,,,1.0,75,9,10,3.0,11.0,,StatusOfficial,ResultPassComplete,,,,,21448,6.0,Home,11.0,6.0,21.0,2:18, ,21884,22305,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,378,1678058961.0,66561,2023-03-05 18:29:21.000000,EventFootballTimeout,Timeout by Orlando Guardians at 1:52,,True,4,1,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,137,2302011-ORL-at-ARL,112,112,112,1:52,2,2,Home,31,16,1,,,,1.0,69,9,10,4.0,5.0,,StatusOfficial,,,,,,,,Home,11.0,6.0,20.0,2:18, ,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,387,1678059022.0,66622,2023-03-05 18:30:22.000000,EventFootballPunt,"4-5-ARL 31 (1:44) 0 M. King punts 58 yards from ARL 31 to ORL 11. 32 J. Rogers to ORL 25 for 14 yards (11 L. Winningham, 49 A. Ortiz)",,True,4,1,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,138,2302011-ORL-at-ARL,104,104,104,1:44,1,2,Home,31,16,1,,,,1.0,69,9,10,4.0,5.0,,StatusOfficial,ResultKickReturned,,Visitor,25.0,,20929,,Home,11.0,6.0,20.0,2:30,PUNT,,,49,,,,,,,,,,,,20891,21333,58.0,14.0,,,,,,,,,,1
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,382,1678059074.0,66674,2023-03-05 18:31:14.000000,EventFootballPass,1-10-ORL 25 (1:35) 6 P. Lynch pass to 10 D. Thomas to ORL 30 for 5 yards (28 J. Hawkins),,True,4,1,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,139,2302011-ORL-at-ARL,95,95,95,1:35,1,2,Visitor,25,17,4,,,,0.0,75,9,10,1.0,10.0,,StatusOfficial,ResultPassComplete,,,,,20654,5.0,Visitor,25.0,1.0,5.0,0:18, ,22605,21891,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,384,1678059093.0,66693,2023-03-05 18:31:33.000000,EventFootballSack,2-5-ORL 30 (1:15) 6 P. Lynch sacked at ORL 27 for -3 yards (45 W. Clarke),,True,4,1,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,140,2302011-ORL-at-ARL,75,75,75,1:15,1,2,Visitor,30,17,4,,,,0.0,70,9,10,2.0,5.0,,StatusOfficial,,,,,,,-3.0,Visitor,25.0,2.0,2.0,0:37, ,22605,,,,,,,,,,,,20296,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,392,1678059151.0,66751,2023-03-05 18:32:31.000000,EventFootballPenalty,"3-8-ORL 27 (0:46) PENALTY on 77 A. Beecham, 5 yards",,True,4,0,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,141,2302011-ORL-at-ARL,46,46,46,0:46,1,2,Visitor,27,17,4,,,,0.0,73,9,10,3.0,8.0,,StatusOfficial,,,,,,,,Visitor,25.0,2.0,-3.0,0:53, ,,,,4,22414,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,396,1678059189.0,66789,2023-03-05 18:33:09.000000,EventFootballPass,3-13-ORL 22 (0:41) 6 P. Lynch pass incomplete to 4 L. Lenoir,,True,4,0,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,142,2302011-ORL-at-ARL,41,41,41,0:41,1,2,Visitor,22,17,4,,,,0.0,78,9,10,3.0,13.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,25.0,3.0,26.0,0:59, ,22605,21799,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,398,1678059410.0,67010,2023-03-05 18:36:50.000000,EventFootballPass,4-13-ORL 22 (0:35) 6 P. Lynch pass incomplete to 14 C. Rambo,,True,4,0,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,143,2302011-ORL-at-ARL,35,35,35,0:35,1,2,Visitor,22,17,4,,,,0.0,78,9,10,4.0,13.0,,StatusOfficial,ResultPassIncomplete,,,,,,,Visitor,25.0,4.0,-3.0,1:09,DOWNS,22605,22018,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,402,1678059477.0,67077,2023-03-05 18:37:57.000000,EventFootballRush,1-10-ORL 22 (0:35) 10 K. Sloter rush to ORL 24 for -2 yards,,True,4,0,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,144,2302011-ORL-at-ARL,35,35,35,0:35,1,2,Visitor,22,18,1,,,,1.0,22,9,10,1.0,10.0,,StatusOfficial,,,,,21884,,-2.0,Visitor,22.0,1.0,-2.0,0:35,HALF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,403,1678059631.535562,,2023-03-05 18:40:31.535562,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,10020,2302011-ORL-at-ARL,0,0,0,0:00,1,2,Visitor,24,18,1,,,,1.0,24,9,10,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,ORL,4,ARL,1,435,1678577422.5314653,,2023-03-11 18:30:22.531465,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_ORL@ARL,,QBStat,10025, ,0,0,0,0:00,1,2,Visitor,24,18,1,,,,1.0,24,9,10,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
