season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,VisScore,HomeScore,down,ydstogo,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler1,MapRoleTackler2,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRoleQbHitter,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,MapRolePassDefender,FootballTimeoutTeamId,FootballConvAttPts,MapRoleSacker1,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,454,1678596882.0,86082,2023-03-12 04:54:42.000000,EventFootballPenalty,"1-10-SA 38 (0:46) PENALTY on 72 N. Price, 10 yards",,True,3,0,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,106,2302014-SA-at-SEA,46,946,946,0:46,3,,,,0.0,3,2,3,3,Visitor,38,14,62,6,9,1.0,10.0,,,StatusOfficial,,,,,,,,,,,Visitor,20.0,2.0,8.0,1:12, ,,,,,,,3,21258,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,455,1678596917.0,86117,2023-03-12 04:55:17.000000,EventFootballPass,"1-20-SA 28 (0:27) 16 J. Coan pass to 81 T. Toivonen to SA 43 for 15 yards (21 L. Stephens, 32 Q. Cole)",,True,3,0,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,107,2302014-SA-at-SEA,27,927,927,0:27,3,,,,0.0,3,2,3,3,Visitor,28,14,72,6,9,1.0,20.0,,,StatusOfficial,ResultPassComplete,,,,20301,22891,21963,20311,2,15.0,Visitor,20.0,3.0,23.0,1:40, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,456,1678597156.0,86356,2023-03-12 04:59:16.000000,EventFootballRush,2-5-SA 43 (14:57) 13 D. Roberson rush to SA 43 for 0 yards (97 N. Lalos),,True,4,14,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,108,2302014-SA-at-SEA,897,897,897,14:57,3,,,,0.0,3,2,3,3,Visitor,43,14,57,6,9,2.0,5.0,,,StatusOfficial,,,,,,,20918,,3,0.0,Visitor,20.0,4.0,23.0,2:07, ,21311,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,457,1678597196.0,86396,2023-03-12 04:59:56.000000,EventFootballPass,3-5-SA 43 (14:17) 16 J. Coan pass incomplete to 80 J. Tolliver Pass Defended by 5 C. Jones,,True,4,14,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,109,2302014-SA-at-SEA,857,857,857,14:17,3,,,,0.0,3,2,3,3,Visitor,43,14,57,6,9,3.0,5.0,,,StatusOfficial,ResultPassIncomplete,,,,20301,21568,,,1,,Visitor,20.0,5.0,23.0,2:49, ,,,,,,,,,,,,,20836,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,458,1678597215.0,15,2023-03-12 05:00:15.000000,EventFootballPunt,4-5-SA 43 (14:00) 0 B. Wing punts 49 yards from SA 43 to SEA 8. 86 K. McKnight to SEA 19 for 11 yards,,True,4,14,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,110,2302014-SA-at-SEA,840,840,840,14:00,3,,,,0.0,3,2,3,3,Visitor,43,14,57,6,9,4.0,5.0,,,StatusOfficial,ResultKickReturned,,Home,19.0,,,,,,,Visitor,20.0,5.0,23.0,3:02,PUNT,,21706,21875,49.0,11.0,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,459,1678597295.0,95,2023-03-12 05:01:35.000000,EventFootballPass,1-10-SEA 19 (13:33) 6 B. DiNucci pass to 3 J. Pearson to SEA 36 for 17 yards (28 J. Koerner),,True,4,13,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,111,2302014-SA-at-SEA,813,813,813,13:33,6,,,,1.0,3,2,2,2,Home,19,15,81,6,9,1.0,10.0,,,StatusOfficial,ResultPassComplete,,,,21979,21203,20901,,2,17.0,Home,19.0,1.0,17.0,0:16, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,460,1678597336.0,136,2023-03-12 05:02:16.000000,EventFootballSack,1-10-SEA 36 (12:54) 6 B. DiNucci sacked at SEA 34 for -2 yards (1 L. Barcoo),,True,4,12,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,112,2302014-SA-at-SEA,774,774,774,12:54,6,,,,1.0,3,2,2,2,Home,36,15,64,6,9,1.0,10.0,,,StatusOfficial,,,,,21979,,,,,-2.0,Home,19.0,2.0,15.0,0:53, ,,,,,,,,,,,,,,,,20087,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,461,1678597365.0,165,2023-03-12 05:02:45.000000,EventFootballPass,2-12-SEA 34 (12:25) 6 B. DiNucci pass to 25 M. Ellison to SEA 39 for 5 yards (33 D. Beesley),,True,4,12,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,113,2302014-SA-at-SEA,745,745,745,12:25,6,,,,1.0,3,2,2,2,Home,34,15,66,6,9,2.0,12.0,,,StatusOfficial,ResultPassComplete,,,,21979,20450,21740,,1,5.0,Home,19.0,3.0,20.0,1:27, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,462,1678597414.0,214,2023-03-12 05:03:34.000000,EventFootballPass,3-7-SEA 39 (11:36) 6 B. DiNucci pass incomplete to 3 J. Pearson QB Hit by 15 J. Williams Pass Defended by 22 R. Texada,,True,4,11,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,114,2302014-SA-at-SEA,696,696,696,11:36,6,,,,1.0,3,2,2,2,Home,39,15,61,6,9,3.0,7.0,,,StatusOfficial,ResultPassIncomplete,,,,21979,21203,,,2,,Home,19.0,4.0,20.0,2:08, ,,,,,,21974,,,,,,,22376,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,463,1678597430.0,230,2023-03-12 05:03:50.000000,EventFootballPunt,4-7-SEA 39 (11:26) 10 C. Nizialek punts 41 yards from SEA 39 to SA 20. 13 D. Roberson to SA 20 for 0 yards,,True,4,11,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,115,2302014-SA-at-SEA,686,686,686,11:26,6,,,,1.0,3,2,2,2,Home,39,15,61,6,9,4.0,7.0,,,StatusOfficial,ResultKickReturned,,Visitor,20.0,,,,,,,Home,19.0,4.0,20.0,2:34,PUNT,,21997,21311,41.0,0.0,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,464,1678597624.0,424,2023-03-12 05:07:04.000000,EventFootballRush,1-10-SA 20 (10:58) 11 K. Ballage rush to SA 20 for 0 yards (51 T. Skipper),,True,4,10,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,116,2302014-SA-at-SEA,658,658,658,10:58,3,,,,0.0,3,2,3,3,Visitor,20,16,80,6,9,1.0,10.0,,,StatusOfficial,,,,,,,21422,,3,0.0,Visitor,20.0,1.0,,0:09, ,22034,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,465,1678597670.0,470,2023-03-12 05:07:50.000000,EventFootballPenalty,"2-10-SA 20 (10:32) PENALTY on Seattle Sea Dragons, 5 yards",,True,4,10,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,117,2302014-SA-at-SEA,632,632,632,10:32,3,,,,0.0,3,2,3,3,Visitor,20,16,80,6,9,2.0,10.0,,,StatusOfficial,,,,,,,,,,,Visitor,20.0,1.0,5.0,0:30, ,,,,,,,6,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,466,1678597691.0,491,2023-03-12 05:08:11.000000,EventFootballPass,2-5-SA 25 (10:17) 16 J. Coan pass to 80 J. Tolliver to SA 28 for 3 yards (32 Q. Cole),,True,4,10,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,118,2302014-SA-at-SEA,617,617,617,10:17,3,,,,0.0,3,2,3,3,Visitor,25,16,75,6,9,2.0,5.0,,,StatusOfficial,ResultPassComplete,,,,20301,21568,20311,,1,3.0,Visitor,20.0,2.0,8.0,1:07, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,467,1678597729.0,529,2023-03-12 05:08:49.000000,EventFootballSack,3-2-SA 28 (9:39) 16 J. Coan sacked at SA 24 for -4 yards (48 S. Miller),,True,4,9,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,119,2302014-SA-at-SEA,579,579,579,9:39,3,,,,0.0,3,2,3,3,Visitor,28,16,72,6,9,3.0,2.0,,,StatusOfficial,,,,,20301,,,,,-4.0,Visitor,20.0,3.0,4.0,1:29, ,,,,,,,,,,,,,,,,22630,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,468,1678597753.0,553,2023-03-12 05:09:13.000000,EventFootballPunt,4-6-SA 24 (9:16) 0 B. Wing punts 48 yards from SA 24 to SEA 28. 86 K. McKnight to SEA 41 for 13 yards,,True,4,9,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,120,2302014-SA-at-SEA,556,556,556,9:16,3,,,,0.0,3,2,3,3,Visitor,24,16,76,6,9,4.0,6.0,,,StatusOfficial,ResultKickReturned,,Home,41.0,,,,,,,Visitor,20.0,3.0,4.0,2:10,PUNT,,21706,21875,48.0,13.0,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,469,1678597997.0,797,2023-03-12 05:13:17.000000,EventFootballPass,1-10-SEA 41 (8:46) 6 B. DiNucci pass incomplete to 0 J. Gordon,,True,4,8,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,121,2302014-SA-at-SEA,526,526,526,8:46,6,,,,1.0,3,2,2,2,Home,41,17,59,6,9,1.0,10.0,,,StatusOfficial,ResultPassIncomplete,,,,21979,22840,,,2,,Home,41.0,1.0,,0:07, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,470,1678598032.0,832,2023-03-12 05:13:52.000000,EventFootballPass,2-10-SEA 41 (8:16) 6 B. DiNucci pass to 3 J. Pearson to SEA 47 for 6 yards (2 T. Bonds),,True,4,8,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,122,2302014-SA-at-SEA,496,496,496,8:16,6,,,,1.0,3,2,2,2,Home,41,17,59,6,9,2.0,10.0,,,StatusOfficial,ResultPassComplete,,,,21979,21203,20142,,1,6.0,Home,41.0,2.0,6.0,0:45, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,471,1678598066.0,866,2023-03-12 05:14:26.000000,EventFootballPass,3-4-SEA 47 (7:43) 6 B. DiNucci pass to 0 J. Gordon to SA 47 for 6 yards (15 J. Williams),,True,4,7,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,123,2302014-SA-at-SEA,463,463,463,7:43,6,,,,1.0,3,2,2,2,Home,47,17,53,6,9,3.0,4.0,,,StatusOfficial,ResultPassComplete,,,,21979,22840,21974,,1,6.0,Home,41.0,3.0,12.0,1:18, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,472,1678598102.0,902,2023-03-12 05:15:02.000000,EventFootballRush,1-10-SA 47 (7:07) 25 M. Ellison rush to SA 36 for 11 yards (3 B. Davis),,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,124,2302014-SA-at-SEA,427,427,427,7:07,6,,,,1.0,3,2,2,2,Visitor,47,17,47,6,9,1.0,10.0,,,StatusOfficial,,,,,,,20362,,2,11.0,Home,41.0,4.0,23.0,1:54, ,20450,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,473,1678598142.0,942,2023-03-12 05:15:42.000000,EventFootballPass,"1-10-SA 36 (6:27) 6 B. DiNucci pass to 80 B. Jackson to SA 32 for 4 yards (1 L. Barcoo, 22 R. Texada)",,True,4,6,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,125,2302014-SA-at-SEA,387,387,387,6:27,6,,,,1.0,3,2,2,2,Visitor,36,17,36,6,9,1.0,10.0,,,StatusOfficial,ResultPassComplete,,,,21979,20761,20087,22376,1,4.0,Home,41.0,5.0,27.0,2:33, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,474,1678598182.0,982,2023-03-12 05:16:22.000000,EventFootballPass,2-6-SA 32 (5:47) 6 B. DiNucci pass incomplete to 88 J. Veasy,,True,4,5,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,126,2302014-SA-at-SEA,347,347,347,5:47,6,,,,1.0,3,2,2,2,Visitor,32,17,32,6,9,2.0,6.0,,,StatusOfficial,ResultPassIncomplete,,,,21979,22306,,,1,,Home,41.0,6.0,27.0,3:07, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,475,1678598222.0,1022,2023-03-12 05:17:02.000000,EventFootballPass,3-6-SA 32 (5:09) 6 B. DiNucci pass to 88 J. Veasy to SA 24 for 8 yards (2 T. Bonds),,True,4,5,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,127,2302014-SA-at-SEA,309,309,309,5:09,6,,,,1.0,3,2,2,2,Visitor,32,17,32,6,9,3.0,6.0,,,StatusOfficial,ResultPassComplete,,,,21979,22306,20142,,1,8.0,Home,41.0,7.0,35.0,3:49, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,476,1678598335.0,1135,2023-03-12 05:18:55.000000,EventFootballRush,"1-10-SA 24 (4:32) 25 M. Ellison rush to SA 24 for 0 yards (90 M. Gotel, 15 J. Williams)",,True,4,4,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,128,2302014-SA-at-SEA,272,272,272,4:32,6,,,,1.0,3,2,2,2,Visitor,24,17,24,6,9,1.0,10.0,,,StatusOfficial,,,,,,,20567,21974,2,0.0,Home,41.0,8.0,35.0,4:32, ,20450,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,477,1678598375.0,1175,2023-03-12 05:19:35.000000,EventFootballPass,"2-10-SA 24 (3:53) 6 B. DiNucci pass to 0 J. Gordon to SA 1 for 23 yards (1 L. Barcoo, 42 M. Tverdov)",,True,4,3,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,129,2302014-SA-at-SEA,233,233,233,3:53,6,,,,1.0,3,2,2,2,Visitor,24,17,24,6,9,2.0,10.0,,,StatusOfficial,ResultPassComplete,,,,21979,22840,20087,21589,2,23.0,Home,41.0,9.0,58.0,5:11, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,478,1678598417.0,1217,2023-03-12 05:20:17.000000,EventFootballRush,"1-1-SA 1 (3:10) 25 M. Ellison rush for 1 yard, TOUCHDOWN",,True,4,3,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,130,2302014-SA-at-SEA,190,190,190,3:10,6,,,,1.0,3,2,2,2,Visitor,1,17,1,6,9,1.0,1.0,,,StatusOfficial,,,,,,,,,2,1.0,Home,41.0,10.0,59.0,5:42,TD,20450,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,479,1678598449.0,1249,2023-03-12 05:20:49.000000,EventFootballPat1PtRush,25 M. Ellison 1-pt conversion rush attempt NO GOOD,,True,4,3,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,131,2302014-SA-at-SEA,189,189,189,3:09,6,,,,1.0,3,2,2,2,Visitor,2,17,2,6,15,,,,,StatusOfficial,,,,,,,,,2,1.0,,,,,,,20450,,,,,,,,,,,,,,1.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,480,1678598528.0,1328,2023-03-12 05:22:08.000000,EventFootballKickoff,11 D. Eberle kicks from SEA 30. 6 F. Brown to SA 40 for 31 yards,,True,4,3,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,132,2302014-SA-at-SEA,189,189,189,3:09,3,,,,0.0,3,2,3,3,Home,30,18,30,6,15,,,22034,21979,StatusOfficial,ResultKickReturned,31.0,Visitor,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,481,1678598604.0,1404,2023-03-12 05:23:24.000000,EventFootballSack,"1-10-SA 40 (2:55) 16 J. Coan sacked at SA 35 for -5 yards Fumbled by 16 J. Coan,  Forced by 51 T. Skipper Recovered by 59 L. Juriga (51 T. Skipper)",,True,4,2,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,133,2302014-SA-at-SEA,175,175,175,2:55,3,,,,0.0,3,2,3,3,Visitor,40,18,60,6,15,1.0,10.0,,,StatusOfficial,,,Visitor,35.0,20301,,,,,-5.0,Visitor,40.0,1.0,-5.0,0:26, ,,,,,,,,,,,,,,,,21422,3,20301,3,20864,21422,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,482,1678598690.0,1490,2023-03-12 05:24:50.000000,EventFootballPass,2-15-SA 35 (2:31) 16 J. Coan pass to 6 F. Brown to SA 39 for 4 yards (1 B. Thompson),,True,4,2,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,134,2302014-SA-at-SEA,151,151,151,2:31,3,,,,0.0,3,2,3,3,Visitor,35,18,65,6,15,2.0,15.0,,,StatusOfficial,ResultPassComplete,,,,20301,20203,22377,,1,4.0,Visitor,40.0,2.0,-1.0,0:47, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,483,1678598721.0,1521,2023-03-12 05:25:21.000000,EventFootballPass,3-11-SA 39 (2:03) 16 J. Coan pass to 80 J. Tolliver to SA 49 for 10 yards (21 L. Stephens),,True,4,2,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,135,2302014-SA-at-SEA,123,123,123,2:03,3,,,,0.0,3,2,3,3,Visitor,39,18,61,6,15,3.0,11.0,,,StatusOfficial,ResultPassComplete,,,,20301,21568,21963,,1,10.0,Visitor,40.0,3.0,9.0,1:09, ,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,484,1678598919.0,1719,2023-03-12 05:28:39.000000,EventFootballTimeout,Timeout by Seattle Sea Dragons at 2:00,,True,4,2,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,136,2302014-SA-at-SEA,120,120,120,2:00,3,,,,0.0,3,2,3,3,Visitor,49,18,51,6,15,4.0,1.0,,,StatusOfficial,,,,,,,,,,,Visitor,40.0,3.0,9.0,1:09, ,,,,,,,,,,,,,,6,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,485,1678598969.0,1769,2023-03-12 05:29:29.000000,EventFootballPass,4-1-SA 49 (1:56) 16 J. Coan pass incomplete to 84 D. Yelder,,True,4,1,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,137,2302014-SA-at-SEA,116,116,116,1:56,3,,,,0.0,3,1,3,3,Visitor,49,18,51,6,15,4.0,1.0,,,StatusOfficial,ResultPassIncomplete,,,,20301,22022,,,1,,Visitor,40.0,4.0,9.0,1:13,DOWNS,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,486,1678599010.0,1810,2023-03-12 05:30:10.000000,EventFootballRush,1-10-SA 49 (1:55) 25 M. Ellison rush to SA 46 for 3 yards (5 T. Adewusi),,True,4,1,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,138,2302014-SA-at-SEA,115,115,115,1:55,6,,,,1.0,3,1,1,1,Visitor,49,19,49,6,15,1.0,10.0,,,StatusOfficial,,,,,,,20008,,3,3.0,Visitor,49.0,1.0,3.0,0:05, ,20450,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,487,1678599022.0,1822,2023-03-12 05:30:22.000000,EventFootballTimeout,Timeout by San Antonio Brahmas at 1:51,,True,4,1,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,139,2302014-SA-at-SEA,111,111,111,1:51,6,,,,1.0,3,1,1,1,Visitor,46,19,46,6,15,2.0,7.0,,,StatusOfficial,,,,,,,,,,,Visitor,49.0,1.0,3.0,0:05, ,,,,,,,,,,,,,,3,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,488,1678599078.0,1878,2023-03-12 05:31:18.000000,EventFootballPass,2-7-SA 46 (1:44) 6 B. DiNucci pass intended for 15 D. Willis INTERCEPTED by 1 L. Barcoo returned 0 yards to SA 20,,True,4,1,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,140,2302014-SA-at-SEA,104,104,104,1:44,6,,,,1.0,2,1,1,1,Visitor,46,19,46,6,15,2.0,7.0,,,StatusOfficial,ResultPassInterception,,Visitor,20.0,21979,21695,,,2,,Visitor,49.0,2.0,3.0,0:12,INT,,,,,,,,,,,,,,,,,,,,,,20087,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_11_SA@SEA,SA,3,SEA,6,outdoors,489,1678599129.0,1929,2023-03-12 05:32:09.000000,EventFootballSack,1-10-SA 20 (1:40) 16 J. Coan sacked at SA 15 for -5 yards (51 T. Skipper),,True,4,1,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_11_SA@SEA,,QBStat,141,2302014-SA-at-SEA,100,100,100,1:40,3,,,,0.0,2,1,2,2,Visitor,20,20,80,6,15,1.0,10.0,,,StatusOfficial,,,,,20301,,,,,-5.0,Visitor,20.0,1.0,-5.0,0:10, ,,,,,,,,,,,,,,,,21422,,,,,,,0,0.0,0.0,0.0,0.0,0.0
