season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,yardline_100,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisScore,HomeScore,Down,Distance,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRoleTackler2,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleSacker1,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballPuntRetYards,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,MapRoleInterceptor,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleQbHitter
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,274,1676778010.0,81610,2023-02-18 22:40:10.000000,EventFootballPunt,4-6-ORL 26 (14:54) 19 J. Townsend punts 39 yards from ORL 26 to HOU 35. 30 W. Likely to HOU 42 for 7 yards (87 L. Carter),,True,4,14,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,114,2302002-ORL-at-HOU,894,894,894,14:54,3,3,Visitor,26,0,25,4,,,,0.0,6,21,4.0,6.0,87,,,StatusOfficial,ResultKickReturned,,Home,42.0,,,,Visitor,22.0,3.0,4.0,1:42,PUNT,,,,,,,21895,22601,39.0,,,,,,,,7.0,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,276,1676778058.0,81658,2023-02-18 22:40:58.000000,EventFootballPass,1-10-HOU 42 (14:47) 12 B. Silvers pass to 6 T. Harris to HOU 44 for 2 yards (44 T. Plummer),,True,4,14,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,115,2302002-ORL-at-HOU,887,887,887,14:47,3,3,Home,42,0,26,2,,,,1.0,6,21,1.0,10.0,21244,,,StatusOfficial,ResultPassComplete,,,,,4,2.0,Home,42.0,1.0,2.0,0:22, ,21984,20642,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,278,1676778092.0,81692,2023-02-18 22:41:32.000000,EventFootballPass,2-8-HOU 44 (14:12) 12 B. Silvers pass to 22 M. Borghi to ORL 42 for 14 yards (8 T. Smith),,True,4,14,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,116,2302002-ORL-at-HOU,852,852,852,14:12,3,3,Home,44,0,26,2,,,,1.0,6,21,2.0,8.0,21448,,,StatusOfficial,ResultPassComplete,,,,,1,14.0,Home,42.0,2.0,16.0,1:12, ,21984,20149,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,280,1676778128.0,81728,2023-02-18 22:42:08.000000,EventFootballPass,1-10-ORL 42 (13:36) 12 B. Silvers pass to 1 D. Burnett to ORL 31 for 11 yards,,True,4,13,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,117,2302002-ORL-at-HOU,816,816,816,13:36,3,3,Visitor,42,0,26,2,,,,1.0,6,21,1.0,10.0,,,,StatusOfficial,ResultPassComplete,,,,,3,11.0,Home,42.0,3.0,27.0,1:38, ,21984,20229,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,282,1676778165.0,81765,2023-02-18 22:42:45.000000,EventFootballPass,1-10-ORL 31 (12:59) 12 B. Silvers pass to 1 D. Burnett to ORL 22 for 9 yards (38 M. Murphy),,True,4,12,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,118,2302002-ORL-at-HOU,779,779,779,12:59,3,3,Visitor,31,0,26,2,,,,1.0,6,21,1.0,10.0,21121,,,StatusOfficial,ResultPassComplete,,,,,3,9.0,Home,42.0,4.0,36.0,2:09, ,21984,20229,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,284,1676778197.0,81797,2023-02-18 22:43:17.000000,EventFootballRush,"2-1-ORL 22 (12:27) 34 D. Lee rush to ORL 18 for 4 yards (8 T. Smith, 44 T. Plummer)",,True,4,12,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,119,2302002-ORL-at-HOU,747,747,747,12:27,3,3,Visitor,22,0,26,2,,,,1.0,6,21,2.0,1.0,21448,,,StatusOfficial,,,,,20940,2,4.0,Home,42.0,5.0,40.0,2:42, ,,,,,,21244,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,286,1676778233.0,81833,2023-02-18 22:43:53.000000,EventFootballPass,1-10-ORL 18 (11:52) 12 B. Silvers pass to 34 D. Lee to ORL 14 for 4 yards (38 M. Murphy),,True,4,11,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,120,2302002-ORL-at-HOU,712,712,712,11:52,3,3,Visitor,18,0,26,2,,,,1.0,6,21,1.0,10.0,21121,,,StatusOfficial,ResultPassComplete,,,,,3,4.0,Home,42.0,6.0,44.0,3:15, ,21984,20940,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,288,1676778269.0,81869,2023-02-18 22:44:29.000000,EventFootballPass,2-6-ORL 14 (11:16) 12 B. Silvers pass incomplete to 1 D. Burnett,,True,4,11,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,121,2302002-ORL-at-HOU,676,676,676,11:16,3,3,Visitor,14,0,26,2,,,,1.0,6,21,2.0,6.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Home,42.0,7.0,44.0,3:36, ,21984,20229,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,290,1676778305.0,81905,2023-02-18 22:45:05.000000,EventFootballPass,3-6-ORL 14 (10:45) 12 B. Silvers pass incomplete to 6 T. Harris,,True,4,10,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,122,2302002-ORL-at-HOU,645,645,645,10:45,3,3,Visitor,14,0,26,2,,,,1.0,6,21,3.0,6.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Home,42.0,8.0,44.0,4:09, ,21984,20642,22888,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,292,1676778332.0,81932,2023-02-18 22:45:32.000000,EventFootballFg,4-6-ORL 14 (10:18) 8 H. Duplessis 33 yard field goal is GOOD,,True,4,10,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,123,2302002-ORL-at-HOU,618,618,618,10:18,3,3,Visitor,14,0,26,2,,,,1.0,6,21,4.0,6.0,,20424,,StatusOfficial,ResultKickMade,,,,,,33.0,Home,42.0,9.0,44.0,4:36,FG,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,294,1676778550.0,82150,2023-02-18 22:49:10.000000,EventFootballKickoff,8 H. Duplessis kicks from HOU 30. 24 R. Tatum to ORL 24 for 14 yards (52 E. Ellerbee),,True,4,10,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,124,2302002-ORL-at-HOU,607,607,607,10:07,3,3,Home,30,0,28,4,,,,0.0,6,24,,,21857,21448,22032,StatusOfficial,ResultKickReturned,14.0,Visitor,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,296,1676778596.0,82196,2023-02-18 22:49:56.000000,EventFootballPass,1-10-ORL 24 (9:54) 12 Q. Dormady pass to 14 C. Rambo to ORL 31 for 7 yards (16 R. Texada),,True,4,9,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,125,2302002-ORL-at-HOU,594,594,594,9:54,3,3,Visitor,24,0,28,4,,,,0.0,6,24,1.0,10.0,21536,,,StatusOfficial,ResultPassComplete,,,,,3,7.0,Visitor,24.0,1.0,7.0,0:30, ,20407,22018,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,298,1676778617.0,82217,2023-02-18 22:50:17.000000,EventFootballPass,2-3-ORL 31 (9:33) 12 Q. Dormady pass incomplete to 17 E. Rogers,,True,4,9,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,126,2302002-ORL-at-HOU,573,573,573,9:33,3,3,Visitor,31,0,28,4,,,,0.0,6,24,2.0,3.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Visitor,24.0,2.0,7.0,0:40, ,20407,22708,20368,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,300,1676778650.0,82250,2023-02-18 22:50:50.000000,EventFootballRush,3-3-ORL 31 (9:03) 30 J. Martin rush to ORL 35 for 4 yards (23 S. Davis),,True,4,9,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,127,2302002-ORL-at-HOU,543,543,543,9:03,3,3,Visitor,31,0,28,4,,,,0.0,6,24,3.0,3.0,20368,,,StatusOfficial,,,,,20997,2,4.0,Visitor,24.0,3.0,11.0,1:21, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,302,1676778673.0,82273,2023-02-18 22:51:13.000000,EventFootballPass,1-10-ORL 35 (8:40) 12 Q. Dormady pass to 14 C. Rambo to ORL 41 for 6 yards (16 R. Texada),,True,4,8,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,128,2302002-ORL-at-HOU,520,520,520,8:40,3,3,Visitor,35,0,28,4,,,,0.0,6,24,1.0,10.0,21536,,,StatusOfficial,ResultPassComplete,,,,,3,6.0,Visitor,24.0,4.0,17.0,1:42, ,20407,22018,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,304,1676778699.0,82299,2023-02-18 22:51:39.000000,EventFootballPass,2-4-ORL 41 (8:14) 12 Q. Dormady pass to 30 J. Martin to ORL 42 for 1 yard (15 N. Wieland),,True,4,8,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,129,2302002-ORL-at-HOU,494,494,494,8:14,3,3,Visitor,41,0,28,4,,,,0.0,6,24,2.0,4.0,22299,,,StatusOfficial,ResultPassComplete,,,,,3,1.0,Visitor,24.0,5.0,18.0,2:07, ,20407,20997,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,306,1676778717.0,82317,2023-02-18 22:51:57.000000,EventFootballRush,3-3-ORL 42 (7:55) 30 J. Martin rush to ORL 48 for 6 yards (96 J. Heflin),,True,4,7,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,130,2302002-ORL-at-HOU,475,475,475,7:55,3,3,Visitor,42,0,28,4,,,,0.0,6,24,3.0,3.0,22875,,,StatusOfficial,,,,,20997,2,6.0,Visitor,24.0,6.0,24.0,2:27, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,309,1676778742.0,82342,2023-02-18 22:52:22.000000,EventFootballPass,1-10-ORL 48 (7:30) 12 Q. Dormady pass to 17 E. Rogers to HOU 41 for 11 yards (23 S. Davis),,True,4,7,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,131,2302002-ORL-at-HOU,450,450,450,7:30,3,3,Visitor,48,0,28,4,,,,0.0,6,24,1.0,10.0,20368,,,StatusOfficial,ResultPassComplete,,,,,3,11.0,Visitor,24.0,7.0,35.0,3:01, ,20407,22708,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,311,1676778787.0,82387,2023-02-18 22:53:07.000000,EventFootballPenalty,"1-10-HOU 41 (7:03) PENALTY on 77 A. Beecham, 10 yards",,True,4,7,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,132,2302002-ORL-at-HOU,423,423,423,7:03,3,3,Home,41,0,28,4,,,,0.0,6,24,1.0,10.0,,,,StatusOfficial,,,,,,,,Visitor,24.0,7.0,25.0,3:06, ,,,,,,,,,,,,4,22414,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,313,1676778829.0,82429,2023-02-18 22:53:49.000000,EventFootballPass,"1-20-ORL 49 (6:40) 12 Q. Dormady pass to 18 A. Jamiel for 51 yards, TOUCHDOWN",,True,4,6,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,133,2302002-ORL-at-HOU,400,400,400,6:40,3,3,Visitor,49,0,28,4,,,,0.0,6,24,1.0,20.0,,,,StatusOfficial,ResultPassComplete,,,,,4,51.0,Visitor,24.0,8.0,76.0,3:30,TD,20407,20783,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,315,1676778871.0,82471,2023-02-18 22:54:31.000000,EventFootballPat3PtPass,12 Q. Dormady 3-pt conversion pass to 17 E. Rogers NO GOOD,,True,4,6,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,134,2302002-ORL-at-HOU,399,399,399,6:39,3,3,Home,10,0,28,4,,,,0.0,12,24,,,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,,,,,,,20407,22708,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,317,1676779093.0,82693,2023-02-18 22:58:13.000000,EventFootballKickoff,0 J. Borregales kicks from ORL 30. 34 D. Lee to HOU 35 for 24 yards (36 J. Jones),,True,4,6,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,135,2302002-ORL-at-HOU,399,399,399,6:39,3,3,Visitor,30,0,29,2,,,,1.0,12,24,,,20841,21609,20308,StatusOfficial,ResultKickReturned,24.0,Home,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,319,1676779142.0,82742,2023-02-18 22:59:02.000000,EventFootballPass,1-10-HOU 35 (6:24) 12 B. Silvers pass incomplete to 6 T. Harris,,True,4,6,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,136,2302002-ORL-at-HOU,384,384,384,6:24,3,3,Home,35,0,29,2,,,,1.0,12,24,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Home,35.0,1.0,,0:16, ,21984,20642,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,321,1676779177.0,82777,2023-02-18 22:59:37.000000,EventFootballPass,2-10-HOU 35 (6:03) 12 B. Silvers pass to 1 D. Burnett to HOU 43 for 8 yards (21 S. Wiggins),,True,4,6,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,137,2302002-ORL-at-HOU,363,363,363,6:03,3,3,Home,35,0,29,2,,,,1.0,12,24,2.0,10.0,21664,,,StatusOfficial,ResultPassComplete,,,,,3,8.0,Home,35.0,2.0,8.0,0:52, ,21984,20229,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,323,1676779205.0,82805,2023-02-18 23:00:05.000000,EventFootballRush,3-2-HOU 43 (5:35) 22 M. Borghi rush to HOU 44 for 1 yard (34 N. Coe),,True,4,5,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,138,2302002-ORL-at-HOU,335,335,335,5:35,3,3,Home,43,0,29,2,,,,1.0,12,24,3.0,2.0,20308,,,StatusOfficial,,,,,20149,2,1.0,Home,35.0,3.0,9.0,1:17, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,325,1676779252.0,82852,2023-02-18 23:00:52.000000,EventFootballPunt,"4-1-HOU 44 (4:54) 46 R. Porter punts 41 yards from HOU 44 to ORL 15. 17 E. Rogers to ORL 13 for 0 yards Fumbled by 17 E. Rogers,  Recovered by 24 A. Myres",,True,4,4,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,139,2302002-ORL-at-HOU,294,294,294,4:54,3,3,Home,44,0,29,2,,,,1.0,12,24,4.0,1.0,,,,StatusOfficial,ResultKickReturned,,Visitor,13.0,,,,Home,35.0,3.0,9.0,1:45,PUNT,,,,,,,21248,22708,41.0,,,,,,,,0.0,,,,,,4,22708,2,22032,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,327,1676779302.0,82902,2023-02-18 23:01:42.000000,EventFootballPass,1-10-ORL 13 (4:48) 12 B. Silvers pass incomplete to 6 T. Harris,,True,4,4,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,140,2302002-ORL-at-HOU,288,288,288,4:48,3,3,Visitor,13,0,30,2,,,,1.0,12,24,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,1,,Visitor,13.0,1.0,,0:10, ,21984,20642,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,329,1676779333.0,82933,2023-02-18 23:02:13.000000,EventFootballPass,2-10-ORL 13 (4:18) 12 B. Silvers pass incomplete to 1 D. Burnett,,True,4,4,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,141,2302002-ORL-at-HOU,258,258,258,4:18,3,3,Visitor,13,0,30,2,,,,1.0,12,24,2.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Visitor,13.0,2.0,,0:35, ,21984,20229,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,331,1676779363.0,82963,2023-02-18 23:02:43.000000,EventFootballRush,3-10-ORL 13 (3:49) 34 D. Lee rush to ORL 5 for 8 yards (28 K. Taylor),,True,4,3,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,142,2302002-ORL-at-HOU,229,229,229,3:49,3,3,Visitor,13,0,30,2,,,,1.0,12,24,3.0,10.0,21528,,,StatusOfficial,,,,,20940,2,8.0,Visitor,13.0,3.0,8.0,1:13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,333,1676779404.0,83004,2023-02-18 23:03:24.000000,EventFootballRush,"4-2-ORL 5 (3:08) 14 C. McDonald rush for 5 yards, TOUCHDOWN",,True,4,3,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,143,2302002-ORL-at-HOU,188,188,188,3:08,3,3,Visitor,5,0,30,2,,,,1.0,12,24,4.0,2.0,,,,StatusOfficial,,,,,21982,1,5.0,Visitor,13.0,4.0,13.0,1:43,TD,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,335,1676779430.0,83030,2023-02-18 23:03:50.000000,EventFootballPat1PtPass,14 C. McDonald 1-pt conversion pass to 6 T. Harris NO GOOD,,True,4,3,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,144,2302002-ORL-at-HOU,188,188,188,3:08,3,3,Visitor,2,0,30,2,,,,1.0,12,30,,,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,21982,20642,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,337,1676779540.0,83140,2023-02-18 23:05:40.000000,EventFootballKickoff,8 H. Duplessis kicks from HOU 30. 17 E. Rogers to ORL 27 for 12 yards (11 T. Beckett),,True,4,3,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,145,2302002-ORL-at-HOU,183,183,183,3:03,3,3,Home,30,0,32,4,,,,0.0,12,30,,,20107,21448,20801,StatusOfficial,ResultKickReturned,12.0,Visitor,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,339,1676779581.0,83181,2023-02-18 23:06:21.000000,EventFootballPass,1-10-ORL 27 (2:56) 12 Q. Dormady pass incomplete to 14 C. Rambo,,True,4,2,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,146,2302002-ORL-at-HOU,176,176,176,2:56,3,3,Visitor,27,0,32,4,,,,0.0,12,30,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Visitor,27.0,1.0,,0:29, ,20407,22018,,,,,,,,,,,,,,,,,,,,,,,,,,22857
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,341,1676779613.0,83213,2023-02-18 23:06:53.000000,EventFootballSack,2-10-ORL 27 (2:30) 12 Q. Dormady sacked at ORL 23 for -4 yards (24 A. Myres),,True,4,2,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,147,2302002-ORL-at-HOU,150,150,150,2:30,3,3,Visitor,27,0,32,4,,,,0.0,12,30,2.0,10.0,,,,StatusOfficial,,,,,,,-4.0,Visitor,27.0,2.0,-4.0,0:36, ,20407,,,,,,,,,22032,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,343,1676779664.0,83264,2023-02-18 23:07:44.000000,EventFootballPass,3-14-ORL 23 (2:13) 12 Q. Dormady pass incomplete to 5 S. Guidry,,True,4,2,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,148,2302002-ORL-at-HOU,133,133,133,2:13,3,3,Visitor,23,0,32,4,,,,0.0,12,30,3.0,14.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Visitor,27.0,3.0,-4.0,1:06, ,20407,20599,20707,,,,,,,,,,,,,,,,,,,,,,,,,20350
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,347,1676779891.0,83491,2023-02-18 23:11:31.000000,EventFootballPass,4-14-ORL 23 (1:53) 12 Q. Dormady pass intended for 17 E. Rogers INTERCEPTED by 23 S. Davis returned 27 yards to ORL 8,,True,4,1,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,149,2302002-ORL-at-HOU,113,113,113,1:53,3,3,Visitor,23,0,32,4,,,,0.0,12,30,4.0,14.0,,,,StatusOfficial,ResultPassInterception,,Visitor,8.0,,1,,Visitor,27.0,4.0,-4.0,1:15,INT,20407,22708,,,,,,,,,,,,,,,,,,,,20368,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,350,1676780033.0,83633,2023-02-18 23:13:53.000000,EventFootballRush,1-8-ORL 8 (1:42) 22 M. Borghi rush to ORL 7 for 1 yard (8 T. Smith),,True,4,1,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,150,2302002-ORL-at-HOU,102,102,102,1:42,3,3,Visitor,8,0,33,2,,,,1.0,12,30,1.0,8.0,21448,,,StatusOfficial,,,,,20149,2,1.0,Visitor,8.0,1.0,1.0,0:06, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,352,1676780058.0,83658,2023-02-18 23:14:18.000000,EventFootballTimeout,Timeout by Orlando Guardians at 1:42,,True,4,1,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,151,2302002-ORL-at-HOU,102,102,102,1:42,3,3,Visitor,7,0,33,2,,,,1.0,12,30,2.0,7.0,,,,StatusOfficial,,,,,,,,Visitor,8.0,1.0,1.0,0:06, ,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,354,1676780083.0,83683,2023-02-18 23:14:43.000000,EventFootballRush,2-7-ORL 7 (1:37) 14 C. McDonald rush to ORL 6 for 1 yard (34 N. Coe),,True,4,1,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,152,2302002-ORL-at-HOU,97,97,97,1:37,2,3,Visitor,7,0,33,2,,,,1.0,12,30,2.0,7.0,20308,,,StatusOfficial,,,,,21982,3,1.0,Visitor,8.0,2.0,2.0,0:11, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
