season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,MapRoleInterceptor,MapRoleQbHitter,MapRoleTackler2,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,FootballTimeoutTeamId,MapRoleSacker1,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleSacker2,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,234,1680465835.0,57835,2023-04-02 20:03:55.000000,EventFootballPass,1-10-STL 46 (4:41) 14 N. Tiano pass to 9 J. Haskins to HOU 49 for 5 yards QB Hit by 52 E. Ellerbee (11 T. Beckett),,True,3,4,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,101,2302026-STL-at-HOU,281,1181,1181,4:41,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,46,14,54,0,17,9,20107,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,5.0,,,,,,Visitor,30.0,3.0,21.0,1:36, ,21558,20651,,,21857,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,236,1680465863.0,57863,2023-04-02 20:04:23.000000,EventFootballPass,2-5-HOU 49 (4:16) 14 N. Tiano pass incomplete to 13 A. Proehl,,True,3,4,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,102,2302026-STL-at-HOU,256,1156,1156,4:16,5,,,0.0,STL,HOU,0.0,3,3,3,3,Home,49,14,49,0,17,9,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,5.0,,,,,,,Visitor,30.0,4.0,21.0,1:48, ,21558,21263,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,238,1680465907.0,57907,2023-04-02 20:05:07.000000,EventFootballPass,3-5-HOU 49 (3:38) 10 A. McCarron pass to 23 B. Hill to HOU 48 for 1 yard (98 C. Brewer),,True,3,3,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,103,2302026-STL-at-HOU,218,1118,1118,3:38,5,,,0.0,STL,HOU,0.0,3,3,3,3,Home,49,14,49,0,17,9,21989,,,StatusOfficial,ResultPassComplete,,,,,3.0,5.0,1.0,,,,,,Visitor,30.0,5.0,22.0,2:34, ,22026,20688,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,240,1680465925.0,57925,2023-04-02 20:05:25.000000,EventFootballPunt,"4-4-HOU 48 (3:20) 16 S. Hofrichter punts 27 yards from HOU 48 to 4 W. Likely, Fair Catch at HOU 21",,True,3,3,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,104,2302026-STL-at-HOU,200,1100,1100,3:20,5,,,0.0,STL,HOU,0.0,3,3,3,3,Home,48,14,48,0,17,9,,,,StatusOfficial,ResultKickFaircatch,,Home,21.0,,4.0,4.0,,,,,,,Visitor,30.0,5.0,22.0,2:56,PUNT,,,,,,,,,,,,,,,,20704,22601,27.0,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,287,1680465992.0,57992,2023-04-02 20:06:32.000000,EventFootballPass,"1-10-HOU 21 (3:02) 14 C. McDonald pass to 26 B. Alleyne to HOU 27 for 6 yards (26 N. Meadors, 8 M. Hampton)",,True,3,3,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,105,2302026-STL-at-HOU,182,1082,1082,3:02,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,21,15,79,0,17,9,22352,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,6.0,,,,,,Home,21.0,1.0,6.0,0:19, ,21982,20033,,,,21862,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,244,1680466015.0,58015,2023-04-02 20:06:55.000000,EventFootballRush,2-4-HOU 27 (2:39) 26 B. Alleyne rush to HOU 29 for 2 yards (98 F. Akinmoladun),,True,3,2,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,106,2302026-STL-at-HOU,159,1059,1059,2:39,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,27,15,73,0,17,9,22386,,,StatusOfficial,,,,,20033,2.0,4.0,2.0,,,,,,Home,21.0,2.0,8.0,0:39, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,246,1680466051.0,58051,2023-04-02 20:07:31.000000,EventFootballPass,3-2-HOU 29 (2:03) 14 C. McDonald pass to 1 D. Burnett to HOU 37 for 8 yards (4 T. Harris),,True,3,2,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,107,2302026-STL-at-HOU,123,1023,1023,2:03,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,29,15,71,0,17,9,22867,,,StatusOfficial,ResultPassComplete,,,,,3.0,2.0,8.0,,,,,,Home,21.0,3.0,16.0,1:16, ,21982,20229,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,248,1680466078.0,58078,2023-04-02 20:07:58.000000,EventFootballPass,1-10-HOU 37 (1:37) 14 C. McDonald pass to 2 C. Byrd to HOU 38 for 1 yard (38 B. Sebastian),,True,3,1,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,108,2302026-STL-at-HOU,97,997,997,1:37,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,37,15,63,0,17,9,21389,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,1.0,,,,,,Home,21.0,4.0,17.0,1:42, ,21982,20241,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,250,1680466110.0,58110,2023-04-02 20:08:30.000000,EventFootballRush,2-9-HOU 38 (1:04) 20 D. Lee rush to HOU 37 for -1 yards (96 L. London),,True,3,1,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,109,2302026-STL-at-HOU,64,964,964,1:04,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,38,15,62,0,17,9,20965,,,StatusOfficial,,,,,20940,2.0,9.0,-1.0,,,,,,Home,21.0,5.0,16.0,2:24, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,252,1680466152.0,58152,2023-04-02 20:09:12.000000,EventFootballPass,3-10-HOU 37 (0:27) 14 C. McDonald pass incomplete to 6 T. Harris QB Hit by 96 L. London,,True,3,0,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,110,2302026-STL-at-HOU,27,927,927,0:27,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,37,15,63,0,17,9,,,,StatusOfficial,ResultPassIncomplete,,,,,3.0,10.0,,,,,,,Home,21.0,6.0,16.0,2:51, ,21982,20642,,,20965,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,255,1680466189.0,58189,2023-04-02 20:09:49.000000,EventFootballPunt,4-10-HOU 37 (0:00) 46 R. Porter punts 45 yards from HOU 37 to STL 18. 13 A. Proehl to STL 26 for 8 yards (26 B. Alleyne),,True,3,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,111,2302026-STL-at-HOU,0,900,900,0:00,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,37,15,63,0,17,9,20033,,,StatusOfficial,ResultKickReturned,,Visitor,26.0,,4.0,10.0,,,,,,,Home,21.0,6.0,16.0,3:20,PUNT,,,,,,,,,,,,,,,,21248,21263,45.0,8.0,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,258,1680466430.0,58430,2023-04-02 20:13:50.000000,EventFootballPass,1-10-STL 26 (14:54) 10 A. McCarron pass to 84 J. Sutherland to STL 27 for 1 yard (36 C. Brice),,True,4,14,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,112,2302026-STL-at-HOU,894,894,894,14:54,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,26,16,74,0,17,9,21918,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,1.0,,,,,,Visitor,26.0,1.0,1.0,0:17, ,22026,21501,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,261,1680466468.0,58468,2023-04-02 20:14:28.000000,EventFootballPass,2-9-STL 27 (14:16) 10 A. McCarron pass to 84 J. Sutherland to STL 34 for 7 yards (3 A. Harris),,True,4,14,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,113,2302026-STL-at-HOU,856,856,856,14:16,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,27,16,73,0,17,9,20633,,,StatusOfficial,ResultPassComplete,,,,,2.0,9.0,7.0,,,,,,Visitor,26.0,2.0,8.0,1:26, ,22026,21501,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,266,1680466514.0,58514,2023-04-02 20:15:14.000000,EventFootballRush,"3-2-STL 34 (13:29) 23 B. Hill rush to STL 35 for 1 yard (11 T. Beckett, 18 J. Mosley)",,True,4,13,29,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,114,2302026-STL-at-HOU,809,809,809,13:29,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,34,16,66,0,17,9,20107,,,StatusOfficial,,,,,20688,3.0,2.0,1.0,,,,,,Visitor,26.0,3.0,9.0,1:45, ,,,,,,21108,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,269,1680466582.0,58582,2023-04-02 20:16:22.000000,EventFootballPunt,"4-1-STL 35 (13:15) 16 S. Hofrichter punts 48 yards from STL 35 to HOU 17. 4 W. Likely to HOU 44 for 12 yards (39 C. Cooper, 53 C. Wells) PENALTY on (STL) 51 W. Harvey, 15 yards",,True,4,13,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,115,2302026-STL-at-HOU,795,795,795,13:15,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,35,16,65,0,17,9,22336,,,StatusOfficial,ResultKickReturned,,Home,44.0,,4.0,1.0,,,,,,,Visitor,26.0,3.0,9.0,1:45,PUNT,,,,,,21833,5,20647,15.0,ResultPenaltyOnkickoffpat,NA,,,,,20704,22601,48.0,12.0,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,271,1680466688.0,58688,2023-04-02 20:18:08.000000,EventFootballSack,1-10-HOU 44 (12:41) 14 C. McDonald sacked at HOU 37 for -7 yards (56 T. Feeney),,True,4,12,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,116,2302026-STL-at-HOU,761,761,761,12:41,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,44,17,56,0,17,9,,,,StatusOfficial,,,,,,1.0,10.0,-7.0,,,,,,Home,44.0,1.0,-7.0,0:20, ,21982,,,,,,,,,,,,,,22503,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,273,1680466727.0,58727,2023-04-02 20:18:47.000000,EventFootballPass,2-17-HOU 37 (12:04) 14 C. McDonald pass incomplete to 1 D. Burnett,,True,4,12,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,117,2302026-STL-at-HOU,724,724,724,12:04,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,37,17,63,0,17,9,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,17.0,,,,,,,Home,44.0,2.0,-7.0,0:46, ,21982,20229,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,275,1680466767.0,58767,2023-04-02 20:19:27.000000,EventFootballRush,3-17-HOU 37 (11:28) 14 C. McDonald rush to HOU 41 for 4 yards (8 M. Hampton),,True,4,11,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,118,2302026-STL-at-HOU,688,688,688,11:28,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,37,17,63,0,17,9,21862,,,StatusOfficial,,,,,21982,3.0,17.0,4.0,,,,,,Home,44.0,3.0,-3.0,1:32, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,277,1680466788.0,58788,2023-04-02 20:19:48.000000,EventFootballPunt,4-13-HOU 41 (11:07) 46 R. Porter punts 34 yards from HOU 41 to STL 25. 13 A. Proehl to STL 35 for 10 yards,,True,4,11,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,119,2302026-STL-at-HOU,667,667,667,11:07,2,,,1.0,HOU,STL,0.0,3,3,3,3,Home,41,17,59,0,17,9,,,,StatusOfficial,ResultKickReturned,,Visitor,35.0,,4.0,13.0,,,,,,,Home,44.0,3.0,-3.0,2:08,PUNT,,,,,,,,,,,,,,,,21248,21263,34.0,10.0,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,279,1680467041.0,59041,2023-04-02 20:24:01.000000,EventFootballRush,"1-10-STL 35 (10:44) 23 B. Hill rush to STL 35 for 0 yards Fumbled by 23 B. Hill,  Forced by 94 S. Mustin Recovered by 4 W. Likely , FUM REC TD scored by 4 W. Likely (94 S. Mustin)",,True,4,10,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,120,2302026-STL-at-HOU,644,644,644,10:44,5,,,0.0,STL,HOU,0.0,3,3,3,3,Visitor,35,18,65,0,17,9,21125,,,StatusOfficial,,,Visitor,,20688,1.0,10.0,0.0,5,20688,2,22601,21125,Visitor,35.0,1.0,,0:23,FUMBLE,,,,,,,,,,,,,,,,,,,,ScoreTypeFumrectd,2,22601,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,281,1680467109.0,59109,2023-04-02 20:25:09.000000,EventFootballTimeout,FROM STL 5 (10:43) Timeout by St. Louis Battlehawks at 10:43,,True,4,10,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,121,2302026-STL-at-HOU,643,643,643,10:43,2,,,1.0,HOU,STL,0.0,3,3,3,3,Visitor,5,19,5,0,17,15,,,,StatusOfficial,,,,,,,,,,,,,,Home,,,,0:00, ,,,,,,,,,,,,,,5,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,286,1680467177.0,59177,2023-04-02 20:26:17.000000,EventFootballPat2PtPass,FROM STL 5 (10:43) 14 C. McDonald 2-pt conversion pass to  NO GOOD,,True,4,10,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,122,2302026-STL-at-HOU,643,643,643,10:43,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,5,19,5,0,17,15,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,,,,,,21982,,,,,,,,,,,,2.0,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,291,1680467217.0,59217,2023-04-02 20:26:57.000000,EventFootballKickoff,"FROM HOU 30 (10:43) 8 H. Duplessis kicks from HOU 30. 11 D. Shepherd to STL 26 for 12 yards (21 G. Owens, 27 D. Lewis)",,True,4,10,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,123,2302026-STL-at-HOU,643,643,643,10:43,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,30,20,30,0,17,15,21173,20424,21822,StatusOfficial,ResultKickReturned,12.0,Visitor,26.0,,,,,,,,,,,,,,,,,,,,,22597,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,363,1680467296.0,59296,2023-04-02 20:28:16.000000,EventFootballSack,"1-10-STL 26 (10:28) 10 A. McCarron sacked at STL 21 for -5 yards (99 T. Mason, 45 J. Daka)",,True,4,10,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,124,2302026-STL-at-HOU,628,628,628,10:28,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,26,20,74,0,17,15,,,,StatusOfficial,,,,,,1.0,10.0,-5.0,,,,,,Visitor,26.0,1.0,-5.0,0:27, ,22026,,,,,,,,,,,,,,21004,,,,,,,,20350,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,295,1680467331.0,59331,2023-04-02 20:28:51.000000,EventFootballRush,2-15-STL 21 (9:53) 23 B. Hill rush to STL 22 for 1 yard (99 T. Mason),,True,4,9,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,125,2302026-STL-at-HOU,593,593,593,9:53,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,21,20,79,0,17,15,21004,,,StatusOfficial,,,,,20688,2.0,15.0,1.0,,,,,,Visitor,26.0,2.0,-4.0,1:08, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,299,1680467378.0,59378,2023-04-02 20:29:38.000000,EventFootballPass,3-14-STL 22 (9:06) 10 A. McCarron pass to 23 B. Hill to STL 38 for 16 yards (23 S. Davis),,True,4,9,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,126,2302026-STL-at-HOU,546,546,546,9:06,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,22,20,78,0,17,15,20368,,,StatusOfficial,ResultPassComplete,,,,,3.0,14.0,16.0,,,,,,Visitor,26.0,3.0,12.0,1:44, ,22026,20688,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,301,1680467458.0,59458,2023-04-02 20:30:58.000000,EventFootballRush,1-10-STL 38 (8:33) 23 B. Hill rush to HOU 47 for 15 yards (16 R. Texada),,True,4,8,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,127,2302026-STL-at-HOU,513,513,513,8:33,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,38,20,62,0,17,15,21536,,,StatusOfficial,,,,,20688,1.0,10.0,15.0,,,,,,Visitor,26.0,4.0,27.0,2:20, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,303,1680467491.0,59491,2023-04-02 20:31:31.000000,EventFootballRush,"1-10-HOU 47 (8:00) 21 M. Durant rush to HOU 41 for 6 yards (52 E. Ellerbee, 98 C. Brewer)",,True,4,8,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,128,2302026-STL-at-HOU,480,480,480,8:00,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,47,20,47,0,17,15,21857,,,StatusOfficial,,,,,21856,1.0,10.0,6.0,,,,,,Visitor,26.0,5.0,33.0,2:52, ,,,,,,21989,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,305,1680467733.0,59733,2023-04-02 20:35:33.000000,EventFootballRush,"2-4-HOU 41 (7:22) 21 M. Durant rush to HOU 41 for 0 yards (97 G. Logan, 17 D. Johnson)",,True,4,7,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,129,2302026-STL-at-HOU,442,442,442,7:22,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,41,20,41,0,17,15,21946,,,StatusOfficial,,,,,21856,2.0,4.0,0.0,,,,,,Visitor,26.0,6.0,33.0,3:34, ,,,,,,20801,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,308,1680467773.0,59773,2023-04-02 20:36:13.000000,EventFootballPass,3-4-HOU 41 (6:42) 10 A. McCarron pass to 3 M. Ateman to HOU 32 for 9 yards (16 R. Texada),,True,4,6,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,130,2302026-STL-at-HOU,402,402,402,6:42,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,41,20,41,0,17,15,21536,,,StatusOfficial,ResultPassComplete,,,,,3.0,4.0,9.0,,,,,,Visitor,26.0,7.0,42.0,4:20, ,22026,20058,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,310,1680467817.0,59817,2023-04-02 20:36:57.000000,EventFootballPass,"1-10-HOU 32 (5:59) 10 A. McCarron pass to 11 D. Shepherd to HOU 19 for 13 yards (4 W. Likely, 52 E. Ellerbee)",,True,4,5,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,131,2302026-STL-at-HOU,359,359,359,5:59,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,32,20,32,0,17,15,22601,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,13.0,,,,,,Visitor,26.0,8.0,55.0,4:52, ,22026,21822,,,,21857,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,312,1680467856.0,59856,2023-04-02 20:37:36.000000,EventFootballPass,"1-10-HOU 19 (5:21) 10 A. McCarron pass to 22 S. Mitchell to HOU 13 for 6 yards (18 J. Mosley, 25 J. Brannon)",,True,4,5,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,132,2302026-STL-at-HOU,321,321,321,5:21,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,19,20,19,0,17,15,21108,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,6.0,,,,,,Visitor,26.0,9.0,61.0,5:38, ,22026,21081,,,,21848,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,315,1680467896.0,59896,2023-04-02 20:38:16.000000,EventFootballPass,"2-4-HOU 13 (4:41) 10 A. McCarron pass to 84 J. Sutherland to HOU 10 for 3 yards (11 T. Beckett, 3 A. Harris)",,True,4,4,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,133,2302026-STL-at-HOU,281,281,281,4:41,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,13,20,13,0,17,15,20107,,,StatusOfficial,ResultPassComplete,,,,,2.0,4.0,3.0,,,,,,Visitor,26.0,10.0,64.0,6:23, ,22026,21501,,,,20633,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,317,1680467947.0,59947,2023-04-02 20:39:07.000000,EventFootballPass,"3-1-HOU 10 (3:54) 10 A. McCarron pass to 11 D. Shepherd for 10 yards, TOUCHDOWN",,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,134,2302026-STL-at-HOU,234,234,234,3:54,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,10,20,10,0,17,15,,,,StatusOfficial,ResultPassComplete,,,,,3.0,1.0,10.0,,,,,,Visitor,26.0,11.0,74.0,6:49,TD,22026,21822,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
