season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballTimeoutTeamId,MapRoleSacker1,MapRoleSacker2,MapRoleQbHitter,FootballZone,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,239,1679964846.0,75246,2023-03-28 00:54:06.000000,EventFootballPenalty,"3-8-DC 44 (6:57) PENALTY on (HOU) 3 A. Harris, 16 yards",,True,3,6,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,104,2302024-HOU-at-DC,417,1317,1317,6:57,8,,,,1.0,1,3,3,3,Home,44,14,56,8,23,,,,,StatusOfficial,,,,,,,3.0,8.0,,Home,42.0,2.0,18.0,1:15, ,,,,,,,,,2,20633,16.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,242,1679964906.0,75306,2023-03-28 00:55:06.000000,EventFootballPass,1-10-HOU 40 (6:39) 10 J. Ta'amu pass dropped by 0 J. Hammond,,True,3,6,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,105,2302024-HOU-at-DC,399,1299,1299,6:39,8,,,,1.0,1,3,3,3,Visitor,40,14,40,8,23,,,,,StatusOfficial,ResultPassDropped,,,,22296,20618,1.0,10.0,,Home,42.0,3.0,18.0,1:28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,244,1679964938.0,75338,2023-03-28 00:55:38.000000,EventFootballRush,2-10-HOU 40 (6:12) 4 A. Smith rush to HOU 32 for 8 yards (52 E. Ellerbee),,True,3,6,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,106,2302024-HOU-at-DC,372,1272,1272,6:12,8,,,,1.0,1,3,3,3,Visitor,40,14,40,8,23,21857,,,,StatusOfficial,,,,,,,2.0,10.0,8.0,Home,42.0,4.0,26.0,2:12, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,246,1679964970.0,75370,2023-03-28 00:56:10.000000,EventFootballPass,3-2-HOU 32 (5:41) 10 J. Ta'amu pass to 82 E. Wolf to HOU 29 for 3 yards (3 A. Harris),,True,3,5,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,107,2302024-HOU-at-DC,341,1241,1241,5:41,8,,,,1.0,1,3,3,3,Visitor,32,14,32,8,23,20633,,,,StatusOfficial,ResultPassComplete,,,,22296,21711,3.0,2.0,3.0,Home,42.0,5.0,29.0,2:38, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,248,1679965023.0,75423,2023-03-28 00:57:03.000000,EventFootballPenalty,"1-10-HOU 29 (5:06) PENALTY on (HOU) 3 A. Harris, 15 yards",,True,3,5,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,108,2302024-HOU-at-DC,306,1206,1206,5:06,8,,,,1.0,1,3,3,3,Visitor,29,14,29,8,23,,,,,StatusOfficial,,,,,,,1.0,10.0,,Home,42.0,5.0,44.0,2:59, ,,,,,,,,,2,20633,15.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,250,1679965142.0,75542,2023-03-28 00:59:02.000000,EventFootballPass,1-10-HOU 14 (4:43) 10 J. Ta'amu pass incomplete to 1 C. Blair Pass Defended by 25 J. Brannon,,True,3,4,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,109,2302024-HOU-at-DC,283,1183,1183,4:43,8,,,,1.0,1,3,3,3,Visitor,14,14,14,8,23,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20133,1.0,10.0,,Home,42.0,6.0,44.0,3:27, ,,,,,,21848,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,254,1679965266.0,75666,2023-03-28 01:01:06.000000,EventFootballSack,"2-10-HOU 14 (3:56) 10 J. Ta'amu sacked at HOU 23 for -9 yards (97 G. Logan) PENALTY on (HOU) 11 T. Beckett, 12 yards",,True,3,3,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,110,2302024-HOU-at-DC,236,1136,1136,3:56,8,,,,1.0,1,3,3,3,Visitor,14,14,14,8,23,,,,,StatusOfficial,,,,,22296,,2.0,10.0,-9.0,Home,42.0,7.0,47.0,4:19, ,,,,,,,,,2,20107,12.0,ResultPenaltyAuto1Stdown,NA,,21946,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,260,1679965292.0,75692,2023-03-28 01:01:32.000000,EventFootballRush,1-10-HOU 11 (3:36) 10 J. Ta'amu rush to HOU 14 for -3 yards (52 E. Ellerbee),,True,3,3,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,111,2302024-HOU-at-DC,216,1116,1116,3:36,8,,,,1.0,1,3,3,3,Visitor,11,14,11,8,23,21857,,,,StatusOfficial,,,,,,,1.0,10.0,-3.0,Home,42.0,8.0,44.0,5:10, ,22296,,,,,,,,,,,,,,,,,-3,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,259,1679965341.0,75741,2023-03-28 01:02:21.000000,EventFootballPass,2-13-HOU 14 (2:48) 10 J. Ta'amu pass incomplete to 4 A. Smith QB Hit by 52 E. Ellerbee,,True,3,2,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,112,2302024-HOU-at-DC,168,1068,1068,2:48,8,,,,1.0,1,3,3,3,Visitor,14,14,14,8,23,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,21427,2.0,13.0,,Home,42.0,9.0,44.0,5:17, ,,,,,,,,,,,,,,,,,21857,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,262,1679965427.0,75827,2023-03-28 01:03:47.000000,EventFootballPass,3-13-HOU 14 (2:24) 10 J. Ta'amu pass incomplete to 11 L. Jackson Pass Defended by 0 K. Vincent,,True,3,2,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,113,2302024-HOU-at-DC,144,1044,1044,2:24,8,,,,1.0,1,3,3,3,Visitor,14,14,14,8,23,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20766,3.0,13.0,,Home,42.0,10.0,44.0,5:41, ,,,,,,21609,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,264,1679965470.0,75870,2023-03-28 01:04:30.000000,EventFootballFg,4-13-HOU 14 (2:08) 34 M. McCrane 32 yard field goal is GOOD,,True,3,2,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,114,2302024-HOU-at-DC,128,1028,1028,2:08,8,,,,1.0,1,3,3,3,Visitor,14,14,14,8,23,,,21028,,StatusOfficial,ResultKickMade,,,,,,4.0,13.0,32.0,Home,42.0,11.0,44.0,6:03,FG,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,266,1679965700.0,76100,2023-03-28 01:08:20.000000,EventFootballKickoff,FROM DC 30 (2:07) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 14 for 12 yards (31 C. Lewis),,True,3,2,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,115,2302024-HOU-at-DC,127,1027,1027,2:07,2,,,,0.0,1,3,1,1,Home,30,15,30,8,26,20951,,34,20189,StatusOfficial,ResultKickReturned,12.0,Visitor,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,268,1679965738.0,76138,2023-03-28 01:08:58.000000,EventFootballRush,1-10-HOU 14 (1:58) 22 M. Borghi rush to HOU 15 for 1 yard (97 C. Reid),,True,3,1,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,116,2302024-HOU-at-DC,118,1018,1018,1:58,2,,,,0.0,1,3,1,1,Visitor,14,15,86,8,26,22356,,,,StatusOfficial,,,,,,,1.0,10.0,1.0,Visitor,14.0,1.0,1.0,0:23, ,20149,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,270,1679965778.0,76178,2023-03-28 01:09:38.000000,EventFootballPass,"2-9-HOU 15 (1:19) 14 C. McDonald pass to 1 D. Burnett for 85 yards, TOUCHDOWN",,True,3,1,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,117,2302024-HOU-at-DC,79,979,979,1:19,2,,,,0.0,1,3,1,1,Visitor,15,15,85,8,26,,,,,StatusOfficial,ResultPassComplete,,,,21982,20229,2.0,9.0,85.0,Visitor,14.0,2.0,86.0,0:49,TD,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,272,1679965817.0,76217,2023-03-28 01:10:17.000000,EventFootballPat3PtPass,FROM DC 10 (1:19) 14 C. McDonald 3-pt conversion pass to 10 J. Smith NO GOOD,,True,3,1,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,118,2302024-HOU-at-DC,79,979,979,1:19,2,,,,0.0,1,3,1,1,Home,10,15,10,14,26,,,,,StatusOfficial,ResultPassIncomplete,,,,21982,21441,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,274,1679965916.0,76316,2023-03-28 01:11:56.000000,EventFootballKickoff,FROM HOU 30 (1:17) 8 H. Duplessis kicks from HOU 30. 12 J. Ezzard to DC 24 for 17 yards (9 N. Holley),,True,3,1,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,119,2302024-HOU-at-DC,77,977,977,1:17,8,,,,1.0,1,3,3,3,Visitor,30,16,30,14,26,20707,,20474,21984,StatusOfficial,ResultKickReturned,17.0,Home,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,276,1679965963.0,76363,2023-03-28 01:12:43.000000,EventFootballRush,1-10-DC 24 (1:10) 4 A. Smith rush to DC 31 for 7 yards (94 S. Mustin),,True,3,1,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,120,2302024-HOU-at-DC,70,970,970,1:10,8,,,,1.0,1,3,3,3,Home,24,16,76,14,26,21125,,,,StatusOfficial,,,,,,,1.0,10.0,7.0,Home,24.0,1.0,7.0,0:21, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,278,1679965999.0,76399,2023-03-28 01:13:19.000000,EventFootballRush,2-3-DC 31 (0:35) 4 A. Smith rush to DC 32 for 1 yard (17 D. Johnson),,True,3,0,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,121,2302024-HOU-at-DC,35,935,935,0:35,8,,,,1.0,1,3,3,3,Home,31,16,69,14,26,20801,,,,StatusOfficial,,,,,,,2.0,3.0,1.0,Home,24.0,2.0,8.0,0:58, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,280,1679966247.0,76647,2023-03-28 01:17:27.000000,EventFootballPass,3-2-DC 32 (14:55) 10 J. Ta'amu pass to 0 J. Hammond to DC 41 for 9 yards (0 K. Vincent),,True,4,14,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,122,2302024-HOU-at-DC,895,895,895,14:55,8,,,,1.0,1,3,3,3,Home,32,16,68,14,26,21609,,,,StatusOfficial,ResultPassComplete,,,,22296,20618,3.0,2.0,9.0,Home,24.0,3.0,17.0,1:43, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,282,1679966283.0,76683,2023-03-28 01:18:03.000000,EventFootballRush,1-10-DC 41 (14:18) 4 A. Smith rush to HOU 29 for 30 yards (29 A. Hendy),,True,4,14,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,123,2302024-HOU-at-DC,858,858,858,14:18,8,,,,1.0,1,3,3,3,Home,41,16,59,14,26,20675,,,,StatusOfficial,,,,,,,1.0,10.0,30.0,Home,24.0,4.0,47.0,2:15, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,285,1679966371.0,76771,2023-03-28 01:19:31.000000,EventFootballRush,1-10-HOU 29 (13:52) 4 A. Smith rush to HOU 30 for -1 yards (33 T. Harris),,True,4,13,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,124,2302024-HOU-at-DC,832,832,832,13:52,8,,,,1.0,1,3,3,3,Visitor,29,16,29,14,26,22857,,,,StatusOfficial,,,,,,,1.0,10.0,-1.0,Home,24.0,5.0,46.0,2:56, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,287,1679966407.0,76807,2023-03-28 01:20:07.000000,EventFootballPass,"2-11-HOU 30 (13:16) 10 J. Ta'amu pass to 11 L. Jackson for 30 yards, TOUCHDOWN",,True,4,13,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,125,2302024-HOU-at-DC,796,796,796,13:16,8,,,,1.0,1,3,3,3,Visitor,30,16,30,14,26,,,,,StatusOfficial,ResultPassComplete,,,,22296,20766,2.0,11.0,30.0,Home,24.0,6.0,76.0,3:04,TD,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,289,1679966435.0,76835,2023-03-28 01:20:35.000000,EventFootballPat2PtPass,FROM HOU 5 (13:15) 10 J. Ta'amu 2-pt conversion pass to 1 C. Blair GOOD,,True,4,13,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,126,2302024-HOU-at-DC,795,795,795,13:15,8,,,,1.0,1,3,3,3,Visitor,5,16,5,14,32,,,,,StatusOfficial,ResultPassComplete,,,,22296,20133,,,5.0,,,,,,,,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,291,1679966637.0,77037,2023-03-28 01:23:57.000000,EventFootballKickoff,FROM DC 30 (13:14) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 35 for 31 yards (31 C. Lewis),,True,4,13,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,127,2302024-HOU-at-DC,794,794,794,13:14,2,,,,0.0,1,3,1,1,Home,30,17,30,14,34,20951,,34,20189,StatusOfficial,ResultKickReturned,31.0,Visitor,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,293,1679966683.0,77083,2023-03-28 01:24:43.000000,EventFootballPass,1-10-HOU 35 (13:05) 14 C. McDonald pass to 6 T. Harris to HOU 42 for 7 yards (57 A. Hines),,True,4,13,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,128,2302024-HOU-at-DC,785,785,785,13:05,2,,,,0.0,1,3,1,1,Visitor,35,17,65,14,34,20699,,,,StatusOfficial,ResultPassComplete,,,,21982,20642,1.0,10.0,7.0,Visitor,35.0,1.0,7.0,0:26, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,296,1679966725.0,77125,2023-03-28 01:25:25.000000,EventFootballPass,"2-3-HOU 42 (12:23) 14 C. McDonald pass to 2 C. Byrd to HOU 44 for 2 yards (26 D. Neal, 57 A. Hines)",,True,4,12,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,129,2302024-HOU-at-DC,743,743,743,12:23,2,,,,0.0,1,3,1,1,Visitor,42,17,58,14,34,21133,20699,,,StatusOfficial,ResultPassComplete,,,,21982,20241,2.0,3.0,2.0,Visitor,35.0,2.0,9.0,1:04, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,298,1679966776.0,77176,2023-03-28 01:26:16.000000,EventFootballRush,3-1-HOU 44 (11:53) 14 C. McDonald rush to DC 38 for 18 yards (29 K. Brice),,True,4,11,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,130,2302024-HOU-at-DC,713,713,713,11:53,2,,,,0.0,1,3,1,1,Visitor,44,17,56,14,34,20180,,,,StatusOfficial,,,,,,,3.0,1.0,18.0,Visitor,35.0,3.0,27.0,1:40, ,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,300,1679966828.0,77228,2023-03-28 01:27:08.000000,EventFootballPass,1-10-DC 38 (11:10) 14 C. McDonald pass to 80 B. Putman to DC 1 for 37 yards (26 D. Neal),,True,4,11,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,131,2302024-HOU-at-DC,670,670,670,11:10,2,,,,0.0,1,3,1,1,Home,38,17,38,14,34,21133,,,,StatusOfficial,ResultPassComplete,,,,21982,21266,1.0,10.0,37.0,Visitor,35.0,4.0,64.0,2:20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,302,1679966862.0,77262,2023-03-28 01:27:42.000000,EventFootballRush,1-1-DC 1 (10:37) 20 D. Lee rush to DC 1 for 0 yards (43 F. Bernard),,True,4,10,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,132,2302024-HOU-at-DC,637,637,637,10:37,2,,,,0.0,1,3,1,1,Home,1,17,1,14,34,22329,,,,StatusOfficial,,,,,,,1.0,1.0,0.0,Visitor,35.0,5.0,64.0,2:53, ,20940,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,304,1679966902.0,77302,2023-03-28 01:28:22.000000,EventFootballRush,"2-1-DC 1 (10:03) 22 M. Borghi rush for 1 yard, TOUCHDOWN",,True,4,10,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,133,2302024-HOU-at-DC,603,603,603,10:03,2,,,,0.0,1,3,1,1,Home,1,17,1,14,34,,,,,StatusOfficial,,,,,,,2.0,1.0,1.0,Visitor,35.0,6.0,65.0,3:12,TD,20149,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,306,1679966935.0,77335,2023-03-28 01:28:55.000000,EventFootballPat2PtPass,FROM DC 5 (10:03) 12 B. Silvers 2-pt conversion pass to 2 C. Byrd NO GOOD,,True,4,10,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,134,2302024-HOU-at-DC,603,603,603,10:03,2,,,,0.0,1,3,1,1,Home,5,17,5,20,34,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20241,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,308,1679967026.0,77426,2023-03-28 01:30:26.000000,EventFootballKickoff,FROM HOU 30 (10:02) 8 H. Duplessis kicks from HOU 30. 12 J. Ezzard to DC 32 for 23 yards (9 N. Holley),,True,4,10,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,135,2302024-HOU-at-DC,602,602,602,10:02,8,,,,1.0,1,3,3,3,Visitor,30,18,30,20,34,20707,,20474,21984,StatusOfficial,ResultKickReturned,23.0,Home,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,310,1679967069.0,77469,2023-03-28 01:31:09.000000,EventFootballRush,1-10-DC 32 (9:54) 4 A. Smith rush to DC 33 for 1 yard (36 C. Brice),,True,4,9,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,136,2302024-HOU-at-DC,594,594,594,9:54,8,,,,1.0,1,3,3,3,Home,32,18,68,20,34,21918,,,,StatusOfficial,,,,,,,1.0,10.0,1.0,Home,32.0,1.0,1.0,0:22, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,312,1679967107.0,77507,2023-03-28 01:31:47.000000,EventFootballPass,2-9-DC 33 (9:16) 10 J. Ta'amu pass to 0 J. Hammond to HOU 45 for 22 yards (4 W. Likely),,True,4,9,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,137,2302024-HOU-at-DC,556,556,556,9:16,8,,,,1.0,1,3,3,3,Home,33,18,67,20,34,22601,,,,StatusOfficial,ResultPassComplete,,,,22296,20618,2.0,9.0,22.0,Home,32.0,2.0,23.0,1:04, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,314,1679967149.0,77549,2023-03-28 01:32:29.000000,EventFootballRush,1-10-HOU 45 (8:34) 4 A. Smith rush to HOU 33 for 12 yards (29 A. Hendy),,True,4,8,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,138,2302024-HOU-at-DC,514,514,514,8:34,8,,,,1.0,1,3,3,3,Visitor,45,18,45,20,34,20675,,,,StatusOfficial,,,,,,,1.0,10.0,12.0,Home,32.0,3.0,35.0,1:37, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,319,1679967185.0,77585,2023-03-28 01:33:05.000000,EventFootballRush,"1-10-HOU 33 (7:58) 4 A. Smith rush to HOU 31 for 2 yards (98 C. Brewer, 47 C. Rivers)",,True,4,7,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,139,2302024-HOU-at-DC,478,478,478,7:58,8,,,,1.0,1,3,3,3,Visitor,33,18,33,20,34,21989,21820,,,StatusOfficial,,,,,,,1.0,10.0,2.0,Home,32.0,4.0,37.0,2:18, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
