season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRolePasser,MapRoleReceiver,MapRoleTackler1,MapRoleTackler2,down,ydstogo,FootballStatus,FootballPlayResult,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRoleSacker1,FootballTimeoutTeamId,MapRoleKicker,MapRoleKickreturner,FootballKickRetYards,MapRoleSacker2,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleInterceptor,FootballZone,MapRoleQbHitter,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,216,1681087578.0,74778,2023-04-10 00:46:18.000000,EventFootballPass,"3-8-SEA 14 (8:34) 10 J. Ta'amu pass to 18 A. Ellis for 14 yards, TOUCHDOWN",,True,3,8,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,99,2302032-DC-at-SEA,514,1414,1414,8:34,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,14,13,14.0,0,16,6,22296,20448,,,3.0,8.0,StatusOfficial,ResultPassComplete,14.0,Visitor,29.0,7.0,71.0,4:22,TD,,,,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,222,1681087608.0,74808,2023-04-10 00:46:48.000000,EventFootballPat2PtRush,"FROM SEA 5 (8:34) 10 J. Ta'amu 2-pt conversion rush attempt NO GOOD Fumbled by 10 J. Ta'amu,  Forced by 97 N. Lalos Recovered by 53 T. Adams , DEF 2-PT CONVERSION scored by Seattle Sea Dragons",,True,3,8,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,100,2302032-DC-at-SEA,514,1414,1414,8:34,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,5,13,5.0,0,22,6,,,,,,,StatusOfficial,,-9.0,,,,,,,22296,,,,,,,,,,Visitor,2.0,,,2.0,,,,,,,8,22296,6,22899,20918,ScoreTypeDef2Pt,6,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,224,1681087948.0,75148,2023-04-10 00:52:28.000000,EventFootballKickoff,FROM DC 30 (8:34) 34 M. McCrane kicks from DC 30. 86 K. McKnight to SEA 25 for 19 yards (18 A. Ellis),,True,3,8,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,101,2302032-DC-at-SEA,514,1414,1414,8:34,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,30,14,30.0,0,22,8,,,20448,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Home,25.0,,,,,,21028,21875,19.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,226,1681087991.0,75191,2023-04-10 00:53:11.000000,EventFootballPass,"1-10-SEA 25 (8:22) 6 B. DiNucci pass to 4 J. Green to SEA 34 for 9 yards (27 F. Gardner, 99 J. Wallace)",,True,3,8,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,102,2302032-DC-at-SEA,502,1402,1402,8:22,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Home,25,14,75.0,0,22,8,21979,22035,21935,21623,1.0,10.0,StatusOfficial,ResultPassComplete,9.0,Home,25.0,1.0,9.0,0:24, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,229,1681088033.0,75233,2023-04-10 00:53:53.000000,EventFootballRush,2-1-SEA 34 (7:41) 6 B. DiNucci rush to SEA 44 for 10 yards (38 N. Rouse),,True,3,7,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,103,2302032-DC-at-SEA,461,1361,1361,7:41,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Home,34,14,66.0,0,22,8,,,21350,,2.0,1.0,StatusOfficial,,10.0,Home,25.0,2.0,19.0,1:14, ,21979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,231,1681088072.0,75272,2023-04-10 00:54:32.000000,EventFootballPass,"1-10-SEA 44 (7:09) 6 B. DiNucci pass to 4 J. Green to DC 46 for 10 yards (38 N. Rouse, 43 F. Bernard)",,True,3,7,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,104,2302032-DC-at-SEA,429,1329,1329,7:09,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Home,44,14,56.0,0,22,8,21979,22035,21350,22329,1.0,10.0,StatusOfficial,ResultPassComplete,10.0,Home,25.0,3.0,29.0,1:38, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,234,1681088108.0,75308,2023-04-10 00:55:08.000000,EventFootballPass,"1-10-DC 46 (6:33) 6 B. DiNucci pass to 4 J. Green for 46 yards, TOUCHDOWN",,True,3,6,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,105,2302032-DC-at-SEA,393,1293,1293,6:33,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,46,14,46.0,0,22,8,21979,22035,,,1.0,10.0,StatusOfficial,ResultPassComplete,46.0,Home,25.0,4.0,75.0,2:02,TD,,,,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,236,1681088196.0,75396,2023-04-10 00:56:36.000000,EventFootballPat1PtPass,FROM DC 2 (6:32) 6 B. DiNucci 1-pt conversion pass to 80 B. Jackson GOOD,,True,3,6,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,106,2302032-DC-at-SEA,392,1292,1292,6:32,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,2,14,2.0,0,22,14,21979,20761,,,,,StatusOfficial,ResultPassComplete,2.0,,,,,,,,,,,,,,,,,,,,ScoreTypeConv,1.0,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,238,1681088443.0,75643,2023-04-10 01:00:43.000000,EventFootballKickoff,FROM SEA 30 (6:32) 11 D. Eberle kicks from SEA 30. 16 B. Smith to DC 25 for 16 yards (32 Q. Cole),,True,3,6,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,107,2302032-DC-at-SEA,392,1292,1292,6:32,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,30,15,30.0,0,22,15,,,20311,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Visitor,25.0,,,,,,22874,22889,16.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,240,1681088487.0,75687,2023-04-10 01:01:27.000000,EventFootballRush,"1-10-DC 25 (6:23) 4 A. Smith rush to DC 34 for 9 yards (32 Q. Cole, 8 T. Walker)",,True,3,6,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,108,2302032-DC-at-SEA,383,1283,1283,6:23,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,25,15,75.0,0,22,15,,,20311,21620,1.0,10.0,StatusOfficial,,9.0,Visitor,25.0,1.0,9.0,0:19, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,242,1681088508.0,75708,2023-04-10 01:01:48.000000,EventFootballRush,"2-1-DC 34 (6:02) 3 D. King rush to DC 31 for -3 yards Fumbled by 3 D. King,  Recovered by 58 A. Faoliu",,True,3,6,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,109,2302032-DC-at-SEA,362,1262,1262,6:02,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,34,15,66.0,0,22,15,,,,,2.0,1.0,StatusOfficial,,-3.0,Visitor,25.0,2.0,-2.0,0:30,FUMBLE,21981,,,,,,,,,,Visitor,23.0,,,,,,,,,,8,21981,6,20466,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,244,1681088572.0,75772,2023-04-10 01:02:52.000000,EventFootballPass,1-10-DC 23 (5:53) 6 B. DiNucci pass to 15 D. Willis to DC 20 for 3 yards (36 D. Swearinger),,True,3,5,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,110,2302032-DC-at-SEA,353,1253,1253,5:53,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,23,16,23.0,0,22,15,21979,21695,22902,,1.0,10.0,StatusOfficial,ResultPassComplete,3.0,Visitor,23.0,1.0,3.0,0:18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,576,1681088604.0,75804,2023-04-10 01:03:24.000000,EventFootballPass,"2-7-DC 20 (5:22) 6 B. DiNucci pass to 4 J. Green to DC 14 for 6 yards (39 S. Ramirez, 26 D. Neal)",,True,3,5,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,111,2302032-DC-at-SEA,322,1222,1222,5:22,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,20,16,20.0,0,22,15,21979,22035,21278,21133,2.0,7.0,StatusOfficial,ResultPassComplete,6.0,Visitor,23.0,2.0,9.0,0:45, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,248,1681088642.0,75842,2023-04-10 01:04:02.000000,EventFootballRush,3-1-DC 14 (4:43) 30 P. Lindsay rush to DC 11 for 3 yards (99 J. Wallace),,True,3,4,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,112,2302032-DC-at-SEA,283,1183,1183,4:43,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,14,16,14.0,0,22,15,,,21623,,3.0,1.0,StatusOfficial,,3.0,Visitor,23.0,3.0,12.0,1:24, ,22901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,250,1681088685.0,75885,2023-04-10 01:04:45.000000,EventFootballPass,1-10-DC 11 (4:00) 6 B. DiNucci pass intended for  INTERCEPTED by 99 J. Wallace returned 0 yards to DC 4 Pass Defended by 43 F. Bernard,,True,3,4,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,113,2302032-DC-at-SEA,240,1140,1140,4:00,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,11,16,11.0,0,22,15,21979,,,,1.0,10.0,StatusOfficial,ResultPassInterception,,Visitor,23.0,4.0,12.0,2:02,INT,,,,,,,,,,,Visitor,4.0,22329,,,,,,,,,,,,,,,,,21623,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,252,1681088741.0,75941,2023-04-10 01:05:41.000000,EventFootballRush,"1-10-DC 4 (3:54) 4 A. Smith rush to DC 4 for 0 yards (97 N. Lalos, 58 A. Faoliu)",,True,3,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,114,2302032-DC-at-SEA,234,1134,1134,3:54,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,4,17,96.0,0,22,15,,,20918,20466,1.0,10.0,StatusOfficial,,0.0,Visitor,4.0,1.0,,0:28, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,254,1681088776.0,75976,2023-04-10 01:06:16.000000,EventFootballRush,"2-10-DC 4 (3:19) 4 A. Smith rush to DC 15 for 11 yards (53 T. Adams, 1 B. Thompson)",,True,3,3,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,115,2302032-DC-at-SEA,199,1099,1099,3:19,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,4,17,96.0,0,22,15,,,22899,22377,2.0,10.0,StatusOfficial,,11.0,Visitor,4.0,2.0,11.0,0:55, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,257,1681088812.0,76012,2023-04-10 01:06:52.000000,EventFootballRush,"1-10-DC 15 (2:43) 4 A. Smith rush to DC 23 for 8 yards (97 N. Lalos, 51 T. Skipper)",,True,3,2,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,116,2302032-DC-at-SEA,163,1063,1063,2:43,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,15,17,85.0,0,22,15,,,20918,21422,1.0,10.0,StatusOfficial,,8.0,Visitor,4.0,3.0,19.0,1:44, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,260,1681088849.0,76049,2023-04-10 01:07:29.000000,EventFootballRush,2-2-DC 23 (2:06) 23 R. Armstead rush to DC 20 for -3 yards (97 N. Lalos),,True,3,2,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,117,2302032-DC-at-SEA,126,1026,1026,2:06,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,23,17,77.0,0,22,15,,,20918,,2.0,2.0,StatusOfficial,,-3.0,Visitor,4.0,4.0,16.0,2:15, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,546,1681088885.0,76085,2023-04-10 01:08:05.000000,EventFootballRush,3-5-DC 20 (1:29) 3 D. King rush to DC 15 for -5 yards (48 S. Miller),,True,3,1,29,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,118,2302032-DC-at-SEA,89,989,989,1:29,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,20,17,80.0,0,22,15,,,22630,,3.0,5.0,StatusOfficial,,-5.0,Visitor,4.0,5.0,11.0,2:52, ,21981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,547,1681088923.0,76123,2023-04-10 01:08:43.000000,EventFootballPunt,4-10-DC 15 (0:52) 19 D. Whelan punts 46 yards from DC 15 to SEA 39. 86 K. McKnight to SEA 45 for 6 yards,,True,3,0,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,119,2302032-DC-at-SEA,52,952,952,0:52,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,15,17,85.0,0,22,15,,,,,4.0,10.0,StatusOfficial,ResultKickReturned,,Visitor,4.0,5.0,11.0,3:08,PUNT,,,,,,,21835,21875,46.0,6.0,Home,45.0,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,548,1681088984.0,76184,2023-04-10 01:09:44.000000,EventFootballPass,1-10-SEA 45 (0:38) 6 B. DiNucci pass to 0 J. Gordon to DC 27 for 28 yards (15 M. Joseph),,True,3,0,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,120,2302032-DC-at-SEA,38,938,938,0:38,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Home,45,18,55.0,0,22,15,21979,22840,22862,,1.0,10.0,StatusOfficial,ResultPassComplete,28.0,Home,45.0,1.0,28.0,0:07, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,549,1681089142.0,76342,2023-04-10 01:12:22.000000,EventFootballRush,1-10-DC 27 (0:15) 6 B. DiNucci rush to DC 22 for 5 yards,,True,3,0,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,121,2302032-DC-at-SEA,15,915,915,0:15,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,27,18,27.0,0,22,15,,,,,1.0,10.0,StatusOfficial,,5.0,Home,45.0,2.0,33.0,0:40, ,21979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,550,1681089376.0,76576,2023-04-10 01:16:16.000000,EventFootballPass,"2-5-DC 22 (14:57) 6 B. DiNucci pass to 3 J. Pearson to DC 13 for 9 yards (20 J. Brooks, 15 M. Joseph)",,True,4,14,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,122,2302032-DC-at-SEA,897,897,897,14:57,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,22,18,22.0,0,22,15,21979,21203,20189,22862,2.0,5.0,StatusOfficial,ResultPassComplete,9.0,Home,45.0,3.0,42.0,1:09, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,273,1681089411.0,76611,2023-04-10 01:16:51.000000,EventFootballRush,1-10-DC 13 (14:22) 30 P. Lindsay rush to DC 11 for 2 yards (39 S. Ramirez),,True,4,14,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,123,2302032-DC-at-SEA,862,862,862,14:22,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,13,18,13.0,0,22,15,,,21278,,1.0,10.0,StatusOfficial,,2.0,Home,45.0,4.0,44.0,1:32, ,22901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,552,1681089453.0,76653,2023-04-10 01:17:33.000000,EventFootballPass,2-8-DC 11 (13:40) 6 B. DiNucci pass incomplete to 15 D. Willis,,True,4,13,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,124,2302032-DC-at-SEA,820,820,820,13:40,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,11,18,11.0,0,22,15,21979,21695,,,2.0,8.0,StatusOfficial,ResultPassIncomplete,,Home,45.0,5.0,44.0,2:06, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,553,1681089496.0,76696,2023-04-10 01:18:16.000000,EventFootballPass,3-8-DC 11 (13:04) 6 B. DiNucci pass incomplete to 0 J. Gordon,,True,4,13,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,125,2302032-DC-at-SEA,784,784,784,13:04,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,11,18,11.0,0,22,15,21979,22840,,,3.0,8.0,StatusOfficial,ResultPassIncomplete,,Home,45.0,6.0,44.0,2:41, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,554,1681089534.0,76734,2023-04-10 01:18:54.000000,EventFootballFg,4-8-DC 11 (12:37) 11 D. Eberle 29 yard field goal is GOOD,,True,4,12,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,126,2302032-DC-at-SEA,757,757,757,12:37,6,,,1.0,SEA,DC,0.0,3,3,3.0,3.0,Visitor,11,18,11.0,0,22,15,,,,,4.0,8.0,StatusOfficial,ResultKickMade,29.0,Home,45.0,7.0,44.0,3:15,FG,,,,,,,,,,,,,,ScoreTypeFg,,,,22874,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,555,1681089737.0,76937,2023-04-10 01:22:17.000000,EventFootballKickoff,"FROM SEA 30 (12:37) 11 D. Eberle kicks from SEA 30. 16 B. Smith to DC 27 for 24 yards (89 C. Taumoepeau, 22 S. Finch)",,True,4,12,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,127,2302032-DC-at-SEA,757,757,757,12:37,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,30,19,30.0,0,22,18,,,21967,20478,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Visitor,27.0,,,,,,22874,22889,24.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,556,1681089783.0,76983,2023-04-10 01:23:03.000000,EventFootballPass,1-10-DC 27 (12:26) 10 J. Ta'amu pass incomplete to 11 L. Jackson QB Hit by 9 C. Hicks,,True,4,12,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,128,2302032-DC-at-SEA,746,746,746,12:26,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,27,19,73.0,0,22,18,22296,20766,,,1.0,10.0,StatusOfficial,ResultPassIncomplete,,Visitor,27.0,1.0,,0:12, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22344,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,557,1681089818.0,77018,2023-04-10 01:23:38.000000,EventFootballPass,2-10-DC 27 (11:57) 10 J. Ta'amu pass incomplete to 1 C. Blair Pass Defended by 33 A. Holder,,True,4,11,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,129,2302032-DC-at-SEA,717,717,717,11:57,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,27,19,73.0,0,22,18,22296,20133,,,2.0,10.0,StatusOfficial,ResultPassIncomplete,,Visitor,27.0,2.0,,0:40, ,,,,,,,,,,,,,22552,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,287,1681089875.0,77075,2023-04-10 01:24:35.000000,EventFootballPenalty,"3-10-DC 27 (11:32) PENALTY on (SEA) 21 L. Stephens, 23 yards",,True,4,11,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,130,2302032-DC-at-SEA,692,692,692,11:32,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,27,19,73.0,0,22,18,,,,,3.0,10.0,StatusOfficial,,,Visitor,27.0,2.0,23.0,1:08, ,,6,21963,23.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,289,1681089915.0,77115,2023-04-10 01:25:15.000000,EventFootballRush,1-10-Midfield (11:09) 4 A. Smith rush to SEA 49 for 1 yard (8 T. Walker),,True,4,11,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,131,2302032-DC-at-SEA,669,669,669,11:09,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Visitor,50,19,50.0,0,22,18,,,21620,,1.0,10.0,StatusOfficial,,1.0,Visitor,27.0,3.0,24.0,1:28, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
