season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler2,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,FootballPuntYards,MapRoleSacker1,MapRolePuntreturner,FootballPuntRetYards,FootballKickYards,FootballPenalty_Yards,MapRolePassDefender,FootballTimeoutTeamId,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleQbHitter,FootballZone,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,235,1679197524.0,85524,2023-03-19 03:45:24.000000,EventFootballPat2PtPass,12 L. Perez 2-pt conversion pass to  NO GOOD,,True,3,9,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,100,2302019-ORL-at-VGS,593,1493,1493,9:53,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,5,12,5.0,0,13,23,,,,StatusOfficial,ResultPassIncomplete,,,,21207,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,237,1679197560.0,85560,2023-03-19 03:46:00.000000,EventFootballKickoff,47 B. Giffen kicks from VGS 30. 32 J. Rogers to ORL 27 for 19 yards (9 D. Anderson),,True,3,9,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,101,2302019-ORL-at-VGS,593,1493,1493,9:53,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,30,13,30.0,0,13,23,20039,47,32,StatusOfficial,ResultKickReturned,19.0,Visitor,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,239,1679197781.0,85781,2023-03-19 03:49:41.000000,EventFootballRush,1-10-ORL 27 (9:46) 30 J. Martin rush to ORL 30 for 3 yards (45 M. Spaight),,True,3,9,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,102,2302019-ORL-at-VGS,586,1486,1486,9:46,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Visitor,27,13,73.0,0,13,23,22885,,,StatusOfficial,,,,,,,,1.0,10.0,3.0,Visitor,27.0,1.0,3.0,0:14, ,20997,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,241,1679197814.0,85814,2023-03-19 03:50:14.000000,EventFootballPass,"2-7-ORL 30 (9:12) 12 Q. Dormady pass to 87 L. Carter to ORL 38 for 8 yards (22 A. Sparks, 23 M. Roberts)",,True,3,9,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,103,2302019-ORL-at-VGS,552,1452,1452,9:12,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Visitor,30,13,70.0,0,13,23,21462,,,StatusOfficial,ResultPassComplete,,,,20407,20272,21960,2.0,7.0,8.0,Visitor,27.0,2.0,11.0,0:51, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,243,1679197843.0,85843,2023-03-19 03:50:43.000000,EventFootballRush,1-10-ORL 38 (8:48) 30 J. Martin rush to ORL 45 for 7 yards (28 C. Avery),,True,3,8,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,104,2302019-ORL-at-VGS,528,1428,1428,8:48,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Visitor,38,13,62.0,0,13,23,20066,,,StatusOfficial,,,,,,,,1.0,10.0,7.0,Visitor,27.0,3.0,18.0,1:13, ,20997,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,245,1679197871.0,85871,2023-03-19 03:51:11.000000,EventFootballPass,2-3-ORL 45 (8:20) 12 Q. Dormady pass to 11 C. Latimer to VGS 48 for 7 yards (25 M. Evans),,True,3,8,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,105,2302019-ORL-at-VGS,500,1400,1400,8:20,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Visitor,45,13,55.0,0,13,23,20461,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,2.0,3.0,7.0,Visitor,27.0,4.0,25.0,1:51, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,247,1679197902.0,85902,2023-03-19 03:51:42.000000,EventFootballPass,1-10-VGS 48 (7:50) 12 Q. Dormady pass incomplete to 4 L. Lenoir,,True,3,7,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,106,2302019-ORL-at-VGS,470,1370,1370,7:50,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,48,13,48.0,0,13,23,,,,StatusOfficial,ResultPassIncomplete,,,,20407,21799,,1.0,10.0,,Visitor,27.0,5.0,25.0,2:03, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,249,1679197942.0,85942,2023-03-19 03:52:22.000000,EventFootballPass,2-10-VGS 48 (7:16) 12 Q. Dormady pass to 87 L. Carter to VGS 34 for 14 yards (25 M. Evans),,True,3,7,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,107,2302019-ORL-at-VGS,436,1336,1336,7:16,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,48,13,48.0,0,13,23,20461,,,StatusOfficial,ResultPassComplete,,,,20407,20272,,2.0,10.0,14.0,Visitor,27.0,6.0,39.0,2:37, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,252,1679197982.0,85982,2023-03-19 03:53:02.000000,EventFootballRush,1-10-VGS 34 (7:05) 26 D. Darrington rush to VGS 28 for 6 yards (44 V. Beasley),,True,3,7,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,108,2302019-ORL-at-VGS,425,1325,1325,7:05,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,34,13,34.0,0,13,23,21739,,,StatusOfficial,,,,,,,,1.0,10.0,6.0,Visitor,27.0,7.0,45.0,3:12, ,20357,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,254,1679198030.0,86030,2023-03-19 03:53:50.000000,EventFootballPass,2-4-VGS 28 (6:22) 12 Q. Dormady pass to 39 J. Smith to VGS 23 for 5 yards (9 D. Anderson),,True,3,6,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,109,2302019-ORL-at-VGS,382,1282,1282,6:22,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,28,13,28.0,0,13,23,20039,,,StatusOfficial,ResultPassComplete,,,,20407,21439,,2.0,4.0,5.0,Visitor,27.0,8.0,50.0,3:39, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,256,1679198059.0,86059,2023-03-19 03:54:19.000000,EventFootballPass,1-10-VGS 23 (5:53) 12 Q. Dormady pass to 10 D. Thomas to VGS 5 for 18 yards (25 M. Evans),,True,3,5,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,110,2302019-ORL-at-VGS,353,1253,1253,5:53,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,23,13,23.0,0,13,23,20461,,,StatusOfficial,ResultPassComplete,,,,20407,21891,,1.0,10.0,18.0,Visitor,27.0,9.0,68.0,4:06, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,258,1679198083.0,86083,2023-03-19 03:54:43.000000,EventFootballRush,"1-5-VGS 5 (5:36) 10 D. Thomas rush to VGS 2 for 3 yards (96 K. Pinkney, 45 M. Spaight)",,True,3,5,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,111,2302019-ORL-at-VGS,336,1236,1236,5:36,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,5,13,5.0,0,13,23,21238,,,StatusOfficial,,,,,,,22885,1.0,5.0,3.0,Visitor,27.0,10.0,71.0,4:32, ,21891,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,260,1679198112.0,86112,2023-03-19 03:55:12.000000,EventFootballRush,"2-2-VGS 2 (5:07) 30 J. Martin rush for 2 yards, TOUCHDOWN",,True,3,5,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,112,2302019-ORL-at-VGS,307,1207,1207,5:07,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,2,13,2.0,0,13,23,,,,StatusOfficial,,,,,,,,2.0,2.0,2.0,Visitor,27.0,11.0,73.0,4:47,TD,20997,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,262,1679198134.0,86134,2023-03-19 03:55:34.000000,EventFootballPat2PtPass,12 Q. Dormady 2-pt conversion pass to 11 C. Latimer NO GOOD,,True,3,5,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,113,2302019-ORL-at-VGS,306,1206,1206,5:06,4,,,0.0,ORL,VGS,0.0,3,2,3.0,3.0,Home,5,13,5.0,0,19,23,,,,StatusOfficial,ResultPassIncomplete,,,,20407,20929,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,264,1679198171.0,86171,2023-03-19 03:56:11.000000,EventFootballKickoff,0 J. Borregales kicks from ORL 30. 5 D. Torrey to VGS 29 for 23 yards (41 J. Gemmel),,True,3,5,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,114,2302019-ORL-at-VGS,306,1206,1206,5:06,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,30,14,30.0,0,19,23,20546,21968,20490,StatusOfficial,ResultKickReturned,23.0,Home,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,266,1679198427.0,27,2023-03-19 04:00:27.000000,EventFootballRush,1-10-VGS 29 (4:59) 8 J. Lovett rush to VGS 40 for 11 yards (44 T. Plummer),,True,3,4,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,115,2302019-ORL-at-VGS,299,1199,1199,4:59,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Home,29,14,71.0,0,19,23,21244,,,StatusOfficial,,,,,,,,1.0,10.0,11.0,Home,29.0,1.0,11.0,0:14, ,21872,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,268,1679198467.0,67,2023-03-19 04:01:07.000000,EventFootballPass,1-10-VGS 40 (4:19) 12 L. Perez pass to 19 G. Allison to ORL 49 for 11 yards (1 C. Holmes),,True,3,4,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,116,2302019-ORL-at-VGS,259,1159,1159,4:19,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Home,40,14,60.0,0,19,23,20713,,,StatusOfficial,ResultPassComplete,,,,21207,22325,,1.0,10.0,11.0,Home,29.0,2.0,22.0,0:50, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,271,1679198503.0,103,2023-03-19 04:01:43.000000,EventFootballPass,"1-10-ORL 49 (3:48) 12 L. Perez pass to 19 G. Allison to ORL 28 for 21 yards (23 N. Hosein, 27 T. Smith)",,True,3,3,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,117,2302019-ORL-at-VGS,228,1128,1128,3:48,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,49,14,49.0,0,19,23,20723,,,StatusOfficial,ResultPassComplete,,,,21207,22325,21825,1.0,10.0,21.0,Home,29.0,3.0,43.0,1:51, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,273,1679198540.0,140,2023-03-19 04:02:20.000000,EventFootballRush,1-10-ORL 28 (3:12) 8 J. Lovett rush to ORL 23 for 5 yards (8 T. Smith),,True,3,3,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,118,2302019-ORL-at-VGS,192,1092,1092,3:12,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,28,14,28.0,0,19,23,21448,,,StatusOfficial,,,,,,,,1.0,10.0,5.0,Home,29.0,4.0,48.0,2:00, ,21872,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,275,1679198573.0,173,2023-03-19 04:02:53.000000,EventFootballPass,2-5-ORL 23 (2:38) 12 L. Perez pass to 14 C. Sweeting to ORL 9 for 14 yards (1 C. Holmes),,True,3,2,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,119,2302019-ORL-at-VGS,158,1058,1058,2:38,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,23,14,23.0,0,19,23,20713,,,StatusOfficial,ResultPassComplete,,,,21207,21507,,2.0,5.0,14.0,Home,29.0,5.0,62.0,2:36, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,277,1679198601.0,201,2023-03-19 04:03:21.000000,EventFootballPass,1-9-ORL 9 (2:11) 12 L. Perez pass dropped by 13 J. Badet,,True,3,2,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,120,2302019-ORL-at-VGS,131,1031,1031,2:11,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,9,14,9.0,0,19,23,,,,StatusOfficial,ResultPassDropped,,,,21207,20072,,1.0,9.0,,Home,29.0,6.0,62.0,2:55, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,279,1679198639.0,239,2023-03-19 04:03:59.000000,EventFootballPass,2-9-ORL 9 (1:39) 12 L. Perez pass to 16 T. Koontz to ORL 4 for 5 yards (27 T. Smith),,True,3,1,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,121,2302019-ORL-at-VGS,99,999,999,1:39,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,9,14,9.0,0,19,23,21825,,,StatusOfficial,ResultPassComplete,,,,21207,20903,,2.0,9.0,5.0,Home,29.0,7.0,67.0,3:48, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,281,1679198685.0,285,2023-03-19 04:04:45.000000,EventFootballPenalty,"3-4-ORL 4 (1:05) PENALTY on Vegas Vipers, 5 yards",,True,3,1,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,122,2302019-ORL-at-VGS,65,965,965,1:05,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,4,14,4.0,0,19,23,,,,StatusOfficial,,,,,,,,3.0,4.0,,Home,29.0,7.0,62.0,4:01, ,,7,TM,ResultPenaltyRepeatdown,NA,,,,,,,,,5.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,283,1679198726.0,326,2023-03-19 04:05:26.000000,EventFootballPass,"3-9-ORL 9 (0:36) 12 L. Perez pass to 89 C. Sutton to ORL 6 for 3 yards (44 T. Plummer) PENALTY on 56 S. Maponga, 3 yards",,True,3,0,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,123,2302019-ORL-at-VGS,36,936,936,0:36,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,9,14,9.0,0,19,23,21244,,,StatusOfficial,ResultPassComplete,,,,21207,21502,,3.0,9.0,3.0,Home,29.0,8.0,68.0,4:31, ,,4,20992,ResultPenaltyAuto1Stdown,NA,,,,,,,,,3.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,285,1679198784.0,384,2023-03-19 04:06:24.000000,EventFootballTimeout,Timeout by Orlando Guardians at 0:29,,True,3,0,29,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,124,2302019-ORL-at-VGS,29,929,929,0:29,7,,,1.0,VGS,ORL,0.0,3,2,2.0,2.0,Visitor,3,14,3.0,0,19,23,,,,StatusOfficial,,,,,,,,1.0,3.0,,Home,29.0,8.0,68.0,4:37, ,,,,,,,,,,,,,,,,4,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,288,1679198909.0,509,2023-03-19 04:08:29.000000,EventFootballRush,1-3-ORL 3 (0:22) 15 R. Smith rush to ORL 1 for 2 yards (44 T. Plummer),,True,3,0,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,125,2302019-ORL-at-VGS,22,922,922,0:22,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,3,14,3.0,0,19,23,21244,,,StatusOfficial,,,,,,,,1.0,3.0,2.0,Home,29.0,9.0,70.0,5:06, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,290,1679199136.0,736,2023-03-19 04:12:16.000000,EventFootballRush,"2-1-ORL 1 (14:57) 15 R. Smith rush for 1 yard, TOUCHDOWN",,True,4,14,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,126,2302019-ORL-at-VGS,897,897,897,14:57,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,1,14,1.0,0,19,23,,,,StatusOfficial,,,,,,,,2.0,1.0,1.0,Home,29.0,10.0,71.0,5:10,TD,21447,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,292,1679199160.0,760,2023-03-19 04:12:40.000000,EventFootballPat1PtRush,"8 J. Lovett 1-pt conversion rush attempt NO GOOD Fumbled by 8 J. Lovett,  Forced by 8 T. Smith Recovered by 36 J. Jones",,True,4,14,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,127,2302019-ORL-at-VGS,896,896,896,14:56,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,2,14,2.0,0,19,29,,,,StatusOfficial,,,Home,,,,,,,1.0,,,,,,,21872,,,,,,1.0,,,,,,,,,,7,21872,4,20841,21448,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,294,1679199252.0,852,2023-03-19 04:14:12.000000,EventFootballKickoff,47 B. Giffen kicks from VGS 30. 32 J. Rogers to ORL 27 for 15 yards (86 B. Dillon),,True,4,14,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,128,2302019-ORL-at-VGS,896,896,896,14:56,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,30,15,30.0,0,19,29,20392,47,32,StatusOfficial,ResultKickReturned,15.0,Visitor,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,296,1679199306.0,906,2023-03-19 04:15:06.000000,EventFootballPass,1-10-ORL 27 (14:49) 12 Q. Dormady pass to 11 C. Latimer to ORL 35 for 8 yards (23 M. Roberts),,True,4,14,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,129,2302019-ORL-at-VGS,889,889,889,14:49,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Visitor,27,15,73.0,0,19,29,21960,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,1.0,10.0,8.0,Visitor,27.0,1.0,8.0,0:12, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,298,1679199339.0,939,2023-03-19 04:15:39.000000,EventFootballPass,2-2-ORL 35 (14:20) 12 Q. Dormady pass to 14 C. Rambo to VGS 45 for 20 yards (6 K. Kennedy),,True,4,14,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,130,2302019-ORL-at-VGS,860,860,860,14:20,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Visitor,35,15,65.0,0,19,29,21943,,,StatusOfficial,ResultPassComplete,,,,20407,22018,,2.0,2.0,20.0,Visitor,27.0,2.0,28.0,0:43, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,300,1679199379.0,979,2023-03-19 04:16:19.000000,EventFootballPass,1-10-VGS 45 (13:40) 12 Q. Dormady pass to 11 C. Latimer to VGS 14 for 31 yards (27 N. Hill),,True,4,13,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,131,2302019-ORL-at-VGS,820,820,820,13:40,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,45,15,45.0,0,19,29,20690,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,1.0,10.0,31.0,Visitor,27.0,3.0,59.0,1:32, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,302,1679199408.0,1008,2023-03-19 04:16:48.000000,EventFootballPass,1-10-VGS 14 (13:11) 12 Q. Dormady pass to 17 E. Rogers to VGS 9 for 5 yards (27 N. Hill),,True,4,13,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,132,2302019-ORL-at-VGS,791,791,791,13:11,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,14,15,14.0,0,19,29,20690,,,StatusOfficial,ResultPassComplete,,,,20407,22708,,1.0,10.0,5.0,Visitor,27.0,4.0,64.0,1:52, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,304,1679199434.0,1034,2023-03-19 04:17:14.000000,EventFootballRush,"2-5-VGS 9 (12:45) 10 D. Thomas rush to VGS 2 for 7 yards (28 C. Avery, 25 M. Evans)",,True,4,12,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,133,2302019-ORL-at-VGS,765,765,765,12:45,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,9,15,9.0,0,19,29,20066,,,StatusOfficial,,,,,,,20461,2.0,5.0,7.0,Visitor,27.0,5.0,71.0,2:24, ,21891,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
