season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleQbHitter,MapRoleRusher,MapRoleSacker1,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballMainScoringPlay,FootballConvAttPts,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleInterceptor,FootballZone,MapRoleSacker2,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,525,1684027023.0,76623,2023-05-13 21:17:03.000000,EventFootballRush,1-10-DC 39 (4:15) 4 A. Smith rush to DC 45 for 6 yards (53 D. Sankey),,True,3,4,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,102,2303003-Champ,255,1155,1155,4:15,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,39,11,61.0,0,26,12,1.0,10.0,22886,,,StatusOfficial,,,,,,,,6.0,Home,24.0,2.0,21.0,0:42, ,,21427,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,526,1684027056.0,76656,2023-05-13 21:17:36.000000,EventFootballPass,2-4-DC 45 (3:44) 10 J. Ta'amu pass incomplete to 0 J. Hammond Pass Defended by 53 D. Sankey,,True,3,3,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,103,2303003-Champ,224,1124,1124,3:44,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,45,11,55.0,0,26,12,2.0,4.0,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20618,,,Home,24.0,3.0,21.0,1:01, ,,,,,,,,,,,22886,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,527,1684027090.0,76690,2023-05-13 21:18:10.000000,EventFootballRush,"3-4-DC 45 (3:15) 10 J. Ta'amu rush to DC 47 for 2 yards (50 W. Taylor, 44 B. Rotimi)",,True,3,3,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,104,2303003-Champ,195,1095,1095,3:15,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,45,11,55.0,0,26,12,3.0,4.0,22375,,,StatusOfficial,,,,,,,21348,2.0,Home,24.0,4.0,23.0,1:44, ,,22296,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,528,1684027128.0,76728,2023-05-13 21:18:48.000000,EventFootballPunt,"4-2-DC 47 (2:37) 19 D. Whelan punts 41 yards from DC 47 to ARL 12. 8 V. Bolden to ARL 21 for 9 yards (18 A. Ellis, 27 F. Gardner)",,True,3,2,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,105,2303003-Champ,157,1057,1057,2:37,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,47,11,53.0,0,26,12,4.0,2.0,20448,,,StatusOfficial,ResultKickReturned,,Visitor,21.0,,,21935,,Home,24.0,4.0,23.0,2:07,PUNT,,,,,,,,,,,,21835,22896,41.0,9.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,529,1684027187.0,76787,2023-05-13 21:19:47.000000,EventFootballPass,1-10-ARL 21 (2:30) 12 L. Perez pass incomplete to 8 V. Bolden Pass Defended by 6 F. Brown,,True,3,2,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,106,2303003-Champ,150,1050,1050,2:30,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Visitor,21,12,79.0,0,26,12,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,22896,,,Visitor,21.0,1.0,,0:12, ,,,,,,,,,,,20201,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,530,1684027218.0,76818,2023-05-13 21:20:18.000000,EventFootballRush,"2-10-ARL 21 (1:58) 2 D. Smith rush to ARL 22 for 1 yard (43 F. Bernard, 98 G. Wright)",,True,3,1,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,107,2303003-Champ,118,1018,1018,1:58,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Visitor,21,12,79.0,0,26,12,2.0,10.0,22329,,,StatusOfficial,,,,,,,21720,1.0,Visitor,21.0,2.0,1.0,0:52, ,,22305,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,531,1684027263.0,76863,2023-05-13 21:21:03.000000,EventFootballPass,3-9-ARL 22 (1:19) 12 L. Perez pass incomplete QB Hit by 17 D. Bellamy,,True,3,1,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,108,2303003-Champ,79,979,979,1:19,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Visitor,22,12,78.0,0,26,12,3.0,9.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,,,,Visitor,21.0,3.0,1.0,1:27, ,22416,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,532,1684027307.0,76907,2023-05-13 21:21:47.000000,EventFootballPunt,"4-9-ARL 22 (0:53) 0 M. King punts 54 yards from ARL 22 to DC 24. 13 P. Williams to DC 30 for 6 yards (36 C. Schooler, 20 J. Davis)",,True,3,0,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,109,2303003-Champ,53,953,953,0:53,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Visitor,22,12,78.0,0,26,12,4.0,9.0,21379,,,StatusOfficial,ResultKickReturned,,Home,30.0,,,22005,,Visitor,21.0,3.0,1.0,1:44,PUNT,,,,,,,,,,,,20891,21685,54.0,6.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,533,1684027369.0,76969,2023-05-13 21:22:49.000000,EventFootballSack,1-10-DC 30 (0:42) 10 J. Ta'amu sacked at DC 28 for -2 yards (72 T. Barnes),,True,3,0,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,110,2303003-Champ,42,942,942,0:42,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,30,13,70.0,0,26,12,1.0,10.0,,,,StatusOfficial,,,,,22296,,,-2.0,Home,30.0,1.0,-2.0,0:16, ,,,20089,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,534,1684027402.0,77002,2023-05-13 21:23:22.000000,EventFootballPass,"2-12-DC 28 (0:09) 10 J. Ta'amu pass to 0 J. Hammond for 72 yards, TOUCHDOWN",,True,3,0,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,111,2303003-Champ,9,909,909,0:09,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Home,28,13,72.0,0,26,12,2.0,12.0,,,,StatusOfficial,ResultPassComplete,,,,22296,20618,,72.0,Home,30.0,2.0,70.0,0:42,TD,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,535,1684027485.0,77085,2023-05-13 21:24:45.000000,EventFootballPenalty,"FROM ARL 5 (0:06) PENALTY on (ARL) 4 J. Powell, 4 yards",,True,3,0,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,112,2303003-Champ,6,906,906,0:06,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Visitor,5,13,5.0,0,26,18,,,,,,StatusOfficial,,,,,,,,,Home,30.0,2.0,69.0,0:42,TD,,,,,,,,,,,,,,,,,1,21251,4.0,ResultPenaltyOnkickoffpat,NA,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,536,1684027510.0,77110,2023-05-13 21:25:10.000000,EventFootballPat2PtRush,"1-1-ARL 1 (0:06) 4 A. Smith 2-pt conversion rush attempt GOOD PENALTY on (DC) 4 A. Smith, 15 yards",,True,3,0,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,113,2303003-Champ,6,906,906,0:06,8,,,1.0,DC,ARL,0.0,2,3,3.0,3.0,Visitor,1,13,1.0,0,26,18,1.0,1.0,,,,StatusOfficial,,,,,,,,1.0,,,,,,,,21427,,,,,,,ScoreTypeConv,2.0,,,,,,,8,21427,15.0,ResultPenaltyOnkickoffpat,NA,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,537,1684027687.0,77287,2023-05-13 21:28:07.000000,EventFootballKickoff,FROM DC 15 (0:06) 34 M. McCrane kicks the kickoff short of 20 yd line,,True,3,0,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,114,2303003-Champ,6,906,906,0:06,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Home,15,14,15.0,0,26,20,,,,21028,,StatusOfficial,ResultKickShortof20,,Home,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,538,1684027752.0,77352,2023-05-13 21:29:12.000000,EventFootballPass,"1-10-DC 30 (0:00) 12 L. Perez pass to 26 L. Brown for 30 yards QB Hit by 92 M. Fisher, TOUCHDOWN",,True,3,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,115,2303003-Champ,0,900,900,0:00,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Home,30,14,30.0,0,26,20,1.0,10.0,,,,StatusOfficial,ResultPassComplete,,,,21207,20207,,30.0,Home,30.0,1.0,30.0,0:06,TD,20480,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,539,1684027836.0,77436,2023-05-13 21:30:36.000000,EventFootballTimeout,FROM DC 2 (0:00) Timeout by D.C. Defenders at 0:00,,True,3,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,116,2303003-Champ,0,900,900,0:00,1,,,0.0,ARL,DC,0.0,2,3,2.0,2.0,Home,2,14,2.0,0,32,20,,,,,,StatusOfficial,,,,,,,,,Home,30.0,1.0,28.0,0:06,TD,,,,,,,,,,,,,,,,8,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,540,1684027847.0,77447,2023-05-13 21:30:47.000000,EventFootballPat1PtRush,FROM DC 2 (0:00) 2 D. Smith 1-pt conversion rush attempt NO GOOD,,True,3,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,117,2303003-Champ,0,900,900,0:00,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,2,14,2.0,0,32,20,,,,,,StatusOfficial,,,,,,,,1.0,,,,,,,,22305,,,,,,,,1.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,541,1684028135.0,77735,2023-05-13 21:35:35.000000,EventFootballKickoff,"FROM ARL 30 (15:00) 1 T. Russolino kicks from ARL 30. 13 P. Williams to DC 27 for 21 yards (43 A. Donkor, 22 J. Carter)",,True,4,15,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,118,2303003-Champ,900,900,900,15:00,8,,,1.0,DC,ARL,0.0,2,2,2.0,2.0,Visitor,30,15,30.0,0,32,20,,,22890,21359,21685,StatusOfficial,ResultKickReturned,21.0,Home,27.0,,,20270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,542,1684028187.0,77787,2023-05-13 21:36:27.000000,EventFootballPass,1-10-DC 27 (14:49) 10 J. Ta'amu pass incomplete to 11 L. Jackson,,True,4,14,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,119,2303003-Champ,889,889,889,14:49,8,,,1.0,DC,ARL,0.0,2,2,2.0,2.0,Home,27,15,73.0,0,32,20,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20766,,,Home,27.0,1.0,,15:11, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,543,1684028213.0,77813,2023-05-13 21:36:53.000000,EventFootballPass,"2-10-DC 27 (14:30) 10 J. Ta'amu pass to 4 A. Smith to DC 38 for 11 yards (21 C. LeBlanc, 53 D. Sankey)",,True,4,14,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,120,2303003-Champ,870,870,870,14:30,8,,,1.0,DC,ARL,0.0,2,2,2.0,2.0,Home,27,15,73.0,0,32,20,2.0,10.0,21798,,,StatusOfficial,ResultPassComplete,,,,22296,21427,22886,11.0,Home,27.0,2.0,11.0,15:47, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,544,1684028241.0,77841,2023-05-13 21:37:21.000000,EventFootballPass,1-10-DC 38 (14:02) 10 J. Ta'amu pass to 11 L. Jackson to Midfield for 12 yards (24 D. Evans),,True,4,14,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,121,2303003-Champ,842,842,842,14:02,8,,,1.0,DC,ARL,0.0,2,2,2.0,2.0,Home,38,15,62.0,0,32,20,1.0,10.0,22302,,,StatusOfficial,ResultPassComplete,,,,22296,20766,,12.0,Home,27.0,3.0,23.0,16:03, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,545,1684028273.0,77873,2023-05-13 21:37:53.000000,EventFootballPass,1-10-Midfield (13:36) 10 J. Ta'amu pass intended for 1 C. Blair INTERCEPTED by 27 B. Rusnak returned 28 yards to DC 23,,True,4,13,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,122,2303003-Champ,816,816,816,13:36,8,,,1.0,DC,ARL,0.0,2,2,2.0,2.0,Home,50,15,50.0,0,32,20,1.0,10.0,,,,StatusOfficial,ResultPassInterception,,Home,23.0,22296,20133,,,Home,27.0,4.0,23.0,1:24,INT,,,,,,,,,,,,,,,,,,,,,,22893,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,546,1684028349.0,77949,2023-05-13 21:39:09.000000,EventFootballPass,1-10-DC 23 (13:25) 12 L. Perez pass to 8 V. Bolden to DC 15 for 8 yards (43 F. Bernard),,True,4,13,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,123,2303003-Champ,805,805,805,13:25,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,23,16,23.0,0,32,20,1.0,10.0,22329,,,StatusOfficial,ResultPassComplete,,,,21207,22896,,8.0,Home,23.0,1.0,8.0,0:10, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,547,1684028389.0,77989,2023-05-13 21:39:49.000000,EventFootballRush,"2-2-DC 15 (12:51) 26 L. Brown rush to DC 14 for 1 yard (98 G. Wright, 6 F. Brown)",,True,4,12,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,124,2303003-Champ,771,771,771,12:51,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,15,16,15.0,0,32,20,2.0,2.0,21720,,,StatusOfficial,,,,,,,20201,1.0,Home,23.0,2.0,9.0,0:51, ,,20207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,548,1684028427.0,78027,2023-05-13 21:40:27.000000,EventFootballRush,3-1-DC 14 (12:13) 26 L. Brown rush to DC 12 for 2 yards (39 S. Ramirez),,True,4,12,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,125,2303003-Champ,733,733,733,12:13,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,14,16,14.0,0,32,20,3.0,1.0,21278,,,StatusOfficial,,,,,,,,2.0,Home,23.0,3.0,11.0,1:40, ,,20207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,549,1684028467.0,78067,2023-05-13 21:41:07.000000,EventFootballPass,1-10-DC 12 (11:33) 12 L. Perez pass incomplete to 19 B. Arconado,,True,4,11,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,126,2303003-Champ,693,693,693,11:33,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,12,16,12.0,0,32,20,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,20050,,,Home,23.0,4.0,11.0,1:55, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,229,1684028494.9403195,,2023-05-13 21:41:34.940320,EventPeriodEnd,Halftime Marker,,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,10010,2303003-Champ,0,0,1800,0:00,8,,,1.0,DC,ARL,0.0,3,3,3.0,3.0,Home,27,9,73.0,0,20,6,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,550,1684028507.0,78107,2023-05-13 21:41:47.000000,EventFootballTimeout,2-10-DC 12 (11:09) Timeout by Arlington Renegades at 11:09,,True,4,11,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,127,2303003-Champ,669,669,669,11:09,1,,,0.0,ARL,DC,0.0,2,2,2.0,2.0,Home,12,16,12.0,0,32,20,2.0,10.0,,,,StatusOfficial,,,,,,,,,Home,23.0,4.0,11.0,2:19, ,,,,,,,,,,,,,,,,1,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,551,1684028567.0,78167,2023-05-13 21:42:47.000000,EventFootballRush,2-10-DC 12 (11:06) 10 K. Bryant rush to DC 15 for -3 yards (48 A. Mintze),,True,4,11,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,128,2303003-Champ,666,666,666,11:06,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Home,12,16,12.0,0,32,20,2.0,10.0,21080,,,StatusOfficial,,,,,,,,-3.0,Home,23.0,5.0,8.0,2:31, ,,20217,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,552,1684028613.0,78213,2023-05-13 21:43:33.000000,EventFootballPass,3-13-DC 15 (10:22) 12 L. Perez pass incomplete to 80 S. Cannella Pass Defended by 39 S. Ramirez,,True,4,10,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,129,2303003-Champ,622,622,622,10:22,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Home,15,16,15.0,0,32,20,3.0,13.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,22030,,,Home,23.0,6.0,8.0,3:21, ,,,,,,,,,,,21278,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,553,1684028650.0,78250,2023-05-13 21:44:10.000000,EventFootballFg,4-13-DC 15 (9:56) 1 T. Russolino 33 yard field goal is GOOD,,True,4,9,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,130,2303003-Champ,596,596,596,9:56,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Home,15,16,15.0,0,32,20,4.0,13.0,,21359,,StatusOfficial,ResultKickMade,,,,,,,33.0,Home,23.0,7.0,8.0,3:40,FG,,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,554,1684028842.0,78442,2023-05-13 21:47:22.000000,EventFootballKickoff,FROM ARL 30 (9:55) 1 T. Russolino kicks from ARL 30. 13 P. Williams to DC 30 for 21 yards (22 J. Carter),,True,4,9,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,131,2303003-Champ,595,595,595,9:55,8,,,1.0,DC,ARL,0.0,1,2,2.0,2.0,Visitor,30,17,30.0,0,35,20,,,20270,21359,21685,StatusOfficial,ResultKickReturned,21.0,Home,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,555,1684028897.0,78497,2023-05-13 21:48:17.000000,EventFootballPass,1-10-DC 30 (9:44) 10 J. Ta'amu pass dropped by 1 C. Blair,,True,4,9,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,132,2303003-Champ,584,584,584,9:44,8,,,1.0,DC,ARL,0.0,1,2,2.0,2.0,Home,30,17,70.0,0,35,20,1.0,10.0,,,,StatusOfficial,ResultPassDropped,,,,22296,20133,,,Home,30.0,1.0,,0:15, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,556,1684028923.0,78523,2023-05-13 21:48:43.000000,EventFootballPass,2-10-DC 30 (9:18) 10 J. Ta'amu pass incomplete to 16 B. Smith,,True,4,9,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,133,2303003-Champ,558,558,558,9:18,8,,,1.0,DC,ARL,0.0,1,2,2.0,2.0,Home,30,17,70.0,0,35,20,2.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,22296,22889,,,Home,30.0,2.0,,0:38, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,557,1684028959.0,78559,2023-05-13 21:49:19.000000,EventFootballPass,3-10-DC 30 (8:49) 10 J. Ta'amu pass incomplete to 4 A. Smith,,True,4,8,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,134,2303003-Champ,529,529,529,8:49,8,,,1.0,DC,ARL,0.0,1,2,2.0,2.0,Home,30,17,70.0,0,35,20,3.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,22296,21427,,,Home,30.0,3.0,,1:07, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,558,1684029003.0,78603,2023-05-13 21:50:03.000000,EventFootballPunt,4-10-DC 30 (8:13) 19 D. Whelan punts 53 yards from DC 30 to ARL 17. 4 J. Powell to ARL 18 for 1 yards (27 F. Gardner),,True,4,8,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,135,2303003-Champ,493,493,493,8:13,8,,,1.0,DC,ARL,0.0,1,2,2.0,2.0,Home,30,17,70.0,0,35,20,4.0,10.0,21935,,,StatusOfficial,ResultKickReturned,,Visitor,18.0,,,,,Home,30.0,3.0,,1:43,PUNT,,,,,,,,,,,,21835,21251,53.0,1.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
