season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,VisScore,HomeScore,MapRoleRusher,MapRoleTackler1,Down,Distance,FootballStatus,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleKicker,MapRoleKickreturner,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballTimeoutTeamId,MapRoleSacker1,MapRoleInterceptor,MapRoleQbHitter,MapRoleTackler2,MapRoleSacker2,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,259,1678072176.0,79776,2023-03-06 03:09:36.000000,EventFootballRush,1-10-HOU 37 (2:42) 26 B. Alleyne rush to HOU 40 for 3 yards (28 J. Koerner),,True,3,2,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,113,2302012-SA-at-HOU,162,1062,1062,2:42,3,3,Home,37,17,2,,,,1.0,63,13,22,20033,20901,1.0,10.0,StatusOfficial,3.0,Home,37.0,1.0,3.0,0:20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,261,1678072208.0,79808,2023-03-06 03:10:08.000000,EventFootballPass,2-7-HOU 40 (2:11) 12 B. Silvers pass to 26 B. Alleyne to HOU 42 for 2 yards (5 T. Adewusi),,True,3,2,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,114,2302012-SA-at-HOU,131,1031,1031,2:11,3,3,Home,40,17,2,,,,1.0,60,13,22,,20008,2.0,7.0,StatusOfficial,2.0,Home,37.0,2.0,5.0,1:03, ,,,ResultPassComplete,,,,21984,20033,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,263,1678072248.0,79848,2023-03-06 03:10:48.000000,EventFootballPass,3-5-HOU 42 (1:31) 12 B. Silvers pass to 26 B. Alleyne to HOU 48 for 6 yards (15 J. Williams),,True,3,1,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,115,2302012-SA-at-HOU,91,991,991,1:31,3,3,Home,42,17,2,,,,1.0,58,13,22,,21974,3.0,5.0,StatusOfficial,6.0,Home,37.0,3.0,11.0,1:40, ,,,ResultPassComplete,,,,21984,20033,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,265,1678072285.0,79885,2023-03-06 03:11:25.000000,EventFootballRush,1-10-HOU 48 (0:53) 22 M. Borghi rush to HOU 48 for 0 yards (15 J. Williams),,True,3,0,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,116,2302012-SA-at-HOU,53,953,953,0:53,3,3,Home,48,17,2,,,,1.0,52,13,22,20149,21974,1.0,10.0,StatusOfficial,0.0,Home,37.0,4.0,11.0,2:13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,267,1678072323.0,79923,2023-03-06 03:12:03.000000,EventFootballPass,2-10-HOU 48 (0:15) 12 B. Silvers pass to 2 C. Byrd to SA 43 for 9 yards (3 B. Davis),,True,3,0,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,117,2302012-SA-at-HOU,15,915,915,0:15,3,3,Home,48,17,2,,,,1.0,52,13,22,,20362,2.0,10.0,StatusOfficial,9.0,Home,37.0,5.0,20.0,2:53, ,,,ResultPassComplete,,,,21984,20241,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,270,1678072549.0,80149,2023-03-06 03:15:49.000000,EventFootballRush,3-1-SA 43 (14:57) 14 C. McDonald rush to SA 41 for 2 yards (90 M. Gotel),,True,4,14,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,118,2302012-SA-at-HOU,897,897,897,14:57,3,3,Visitor,43,17,2,,,,1.0,43,13,22,21982,20567,3.0,1.0,StatusOfficial,2.0,Home,37.0,6.0,22.0,3:32, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,283,1678072591.0,80191,2023-03-06 03:16:31.000000,EventFootballRush,1-10-SA 41 (14:15) 22 M. Borghi rush to SA 35 for 6 yards (25 D. Lewis),,True,4,14,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,119,2302012-SA-at-HOU,855,855,855,14:15,3,3,Visitor,41,17,2,,,,1.0,41,13,22,20149,22597,1.0,10.0,StatusOfficial,6.0,Home,37.0,7.0,28.0,4:07, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,274,1678072624.0,80224,2023-03-06 03:17:04.000000,EventFootballPass,2-4-SA 35 (13:42) 14 C. McDonald pass to 2 C. Byrd to SA 32 for 3 yards (5 T. Adewusi),,True,4,13,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,120,2302012-SA-at-HOU,822,822,822,13:42,3,3,Visitor,35,17,2,,,,1.0,35,13,22,,20008,2.0,4.0,StatusOfficial,3.0,Home,37.0,8.0,31.0,4:40, ,,,ResultPassComplete,,,,21982,20241,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,276,1678072658.0,80258,2023-03-06 03:17:38.000000,EventFootballRush,3-1-SA 32 (13:08) 14 C. McDonald rush to SA 32 for 0 yards (40 R. Jeffers),,True,4,13,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,121,2302012-SA-at-HOU,788,788,788,13:08,3,3,Visitor,32,17,2,,,,1.0,32,13,22,21982,20785,3.0,1.0,StatusOfficial,0.0,Home,37.0,9.0,31.0,5:05, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,281,1678072711.0,80311,2023-03-06 03:18:31.000000,EventFootballRush,"4-1-SA 32 (12:15) 14 C. McDonald rush to SA 32 for 0 yards (95 K. Tongamoa, 3 B. Davis)",,True,4,12,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,122,2302012-SA-at-HOU,735,735,735,12:15,3,3,Visitor,32,17,2,,,,1.0,32,13,22,21982,22778,4.0,1.0,StatusOfficial,0.0,Home,37.0,10.0,31.0,5:38,DOWNS,,,,,,,,,,,,,,,,,,,,,,,,,20362,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,287,1678072874.0,80474,2023-03-06 03:21:14.000000,EventFootballPass,1-10-SA 32 (12:00) 16 J. Coan pass incomplete,,True,4,12,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,123,2302012-SA-at-HOU,720,720,720,12:00,3,3,Visitor,32,18,3,,,,0.0,68,13,22,,,1.0,10.0,StatusOfficial,,Visitor,32.0,1.0,,0:22, ,,,ResultPassIncomplete,,,,20301,,,,,,,,,,,,,,,,,22857,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,289,1678072905.0,80505,2023-03-06 03:21:45.000000,EventFootballPass,2-10-SA 32 (11:37) 16 J. Coan pass intended for 18 T. Vasher INTERCEPTED by 3 A. Harris returned 0 yards to HOU 29,,True,4,11,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,124,2302012-SA-at-HOU,697,697,697,11:37,3,3,Visitor,32,18,3,,,,0.0,68,13,22,,,2.0,10.0,StatusOfficial,,Visitor,32.0,2.0,,0:38,INT,,,ResultPassInterception,,Home,29.0,20301,21898,,,,,,,,20633,,,,,,,20633,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,291,1678073168.0,80768,2023-03-06 03:26:08.000000,EventFootballRush,1-10-HOU 29 (11:30) 22 M. Borghi rush to HOU 29 for 0 yards (40 R. Jeffers),,True,4,11,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,125,2302012-SA-at-HOU,690,690,690,11:30,3,3,Home,29,19,2,,,,1.0,71,13,22,20149,20785,1.0,10.0,StatusOfficial,0.0,Home,29.0,1.0,,0:15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,293,1678073204.0,80804,2023-03-06 03:26:44.000000,EventFootballPass,2-10-HOU 29 (10:55) 12 B. Silvers pass to 22 M. Borghi to HOU 27 for -2 yards (1 L. Barcoo),,True,4,10,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,126,2302012-SA-at-HOU,655,655,655,10:55,3,3,Home,29,19,2,,,,1.0,71,13,22,,20087,2.0,10.0,StatusOfficial,-2.0,Home,29.0,2.0,-2.0,0:51, ,,,ResultPassComplete,,,,21984,20149,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,295,1678073243.0,80843,2023-03-06 03:27:23.000000,EventFootballPass,3-12-HOU 27 (10:17) 12 B. Silvers pass incomplete to 1 D. Burnett,,True,4,10,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,127,2302012-SA-at-HOU,617,617,617,10:17,3,3,Home,27,19,2,,,,1.0,73,13,22,,,3.0,12.0,StatusOfficial,,Home,29.0,3.0,-2.0,1:20, ,,,ResultPassIncomplete,,,,21984,20229,,,,,,,,22884,,,,,,,,21740,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,297,1678073291.0,80891,2023-03-06 03:28:11.000000,EventFootballPenalty,"4-12-HOU 27 (9:51) PENALTY on Houston Roughnecks, 5 yards",,True,4,9,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,128,2302012-SA-at-HOU,591,591,591,9:51,3,3,Home,27,19,2,,,,1.0,73,13,22,,,4.0,12.0,StatusOfficial,,Home,29.0,3.0,-7.0,1:45, ,,,,,,,,,,,2,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,300,1678073361.0,80961,2023-03-06 03:29:21.000000,EventFootballPunt,"4-17-HOU 22 (9:40) 46 R. Porter punts 33 yards, downed at SA 45",,True,4,9,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,129,2302012-SA-at-HOU,580,580,580,9:40,3,3,Home,22,19,2,,,,1.0,78,13,22,,,4.0,17.0,StatusOfficial,,Home,29.0,3.0,-7.0,1:57,PUNT,,,ResultKickDowned,,Visitor,45.0,,,,,,,,,,,21248,,33.0,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,302,1678073395.0,80995,2023-03-06 03:29:55.000000,EventFootballRush,1-10-SA 45 (9:34) 16 J. Coan rush to HOU 49 for 6 yards,,True,4,9,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,130,2302012-SA-at-HOU,574,574,574,9:34,3,3,Visitor,45,20,3,,,,0.0,55,13,22,20301,,1.0,10.0,StatusOfficial,6.0,Visitor,45.0,1.0,6.0,0:16, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,305,1678073425.0,81025,2023-03-06 03:30:25.000000,EventFootballPenalty,"2-4-HOU 49 (9:14) PENALTY on 75 M. Teuhema, 5 yards",,True,4,9,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,131,2302012-SA-at-HOU,554,554,554,9:14,3,3,Home,49,20,3,,,,0.0,49,13,22,,,2.0,4.0,StatusOfficial,,Visitor,45.0,1.0,1.0,0:29, ,,,,,,,,,,,3,22763,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,311,1678073456.0,81056,2023-03-06 03:30:56.000000,EventFootballPass,2-9-SA 46 (9:09) 16 J. Coan pass to 10 T. Jonsen to HOU 46 for 8 yards (0 K. Vincent),,True,4,9,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,132,2302012-SA-at-HOU,549,549,549,9:09,3,3,Visitor,46,20,3,,,,0.0,54,13,22,,21609,2.0,9.0,StatusOfficial,8.0,Visitor,45.0,2.0,9.0,0:49, ,,,ResultPassComplete,,,,20301,20856,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,312,1678073479.0,81079,2023-03-06 03:31:19.000000,EventFootballRush,3-1-HOU 46 (8:46) 16 J. Coan rush to HOU 46 for 0 yards (96 J. Heflin),,True,4,8,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,133,2302012-SA-at-HOU,526,526,526,8:46,3,3,Home,46,20,3,,,,0.0,46,13,22,20301,22875,3.0,1.0,StatusOfficial,0.0,Visitor,45.0,3.0,9.0,1:28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,314,1678073517.0,81117,2023-03-06 03:31:57.000000,EventFootballRush,4-1-HOU 46 (8:08) 16 J. Coan rush to HOU 45 for 1 yard (45 J. Daka),,True,4,8,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,134,2302012-SA-at-HOU,488,488,488,8:08,3,3,Home,46,20,3,,,,0.0,46,13,22,20301,20350,4.0,1.0,StatusOfficial,1.0,Visitor,45.0,4.0,10.0,2:00, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,316,1678073552.0,81152,2023-03-06 03:32:32.000000,EventFootballRush,"1-10-HOU 45 (7:33) 9 J. Patrick rush to HOU 38 for 7 yards (52 E. Ellerbee) PENALTY on 0 K. Vincent, 15 yards",,True,4,7,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,135,2302012-SA-at-HOU,453,453,453,7:33,3,3,Home,45,20,3,,,,0.0,45,13,22,21196,21857,1.0,10.0,StatusOfficial,7.0,Visitor,45.0,5.0,32.0,2:13, ,,,,,,,,,,,2,21609,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,318,1678073622.0,81222,2023-03-06 03:33:42.000000,EventFootballRush,1-10-HOU 23 (7:19) 11 K. Ballage rush to HOU 22 for 1 yard (96 J. Heflin),,True,4,7,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,136,2302012-SA-at-HOU,439,439,439,7:19,3,3,Home,23,20,3,,,,0.0,23,13,22,22034,22875,1.0,10.0,StatusOfficial,1.0,Visitor,45.0,6.0,33.0,2:36, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,320,1678073658.0,81258,2023-03-06 03:34:18.000000,EventFootballPass,2-9-HOU 22 (6:43) 16 J. Coan pass to 10 T. Jonsen to HOU 16 for 6 yards (3 A. Harris),,True,4,6,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,137,2302012-SA-at-HOU,403,403,403,6:43,3,3,Home,22,20,3,,,,0.0,22,13,22,,20633,2.0,9.0,StatusOfficial,6.0,Visitor,45.0,7.0,39.0,3:13, ,,,ResultPassComplete,,,,20301,20856,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,322,1678073711.0,81311,2023-03-06 03:35:11.000000,EventFootballPenalty,"3-3-HOU 16 (6:09) PENALTY on 3 A. Harris, 15 yards",,True,4,6,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,138,2302012-SA-at-HOU,369,369,369,6:09,3,3,Home,16,20,3,,,,0.0,16,13,22,,,3.0,3.0,StatusOfficial,,Visitor,45.0,7.0,54.0,3:31, ,,,,,,,,,,,2,20633,15.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,327,1678073747.0,81347,2023-03-06 03:35:47.000000,EventFootballRush,"1-1-HOU 1 (5:51) 11 K. Ballage rush to HOU 1 for 0 yards (11 T. Beckett, 52 E. Ellerbee)",,True,4,5,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,139,2302012-SA-at-HOU,351,351,351,5:51,3,3,Home,1,20,3,,,,0.0,1,13,22,22034,20107,1.0,1.0,StatusOfficial,0.0,Visitor,45.0,8.0,54.0,4:00, ,,,,,,,,,,,,,,,,,,,,,,,,,21857,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,326,1678073786.0,81386,2023-03-06 03:36:26.000000,EventFootballRush,2-1-HOU 1 (5:13) 11 K. Ballage rush to HOU 1 for 0 yards (11 T. Beckett),,True,4,5,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,140,2302012-SA-at-HOU,313,313,313,5:13,3,3,Home,1,20,3,,,,0.0,1,13,22,22034,20107,2.0,1.0,StatusOfficial,0.0,Visitor,45.0,9.0,54.0,4:44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,332,1678073814.0,81414,2023-03-06 03:36:54.000000,EventFootballRush,3-1-HOU 1 (4:45) 16 J. Coan rush to HOU 1 for 0 yards (97 G. Logan),,True,4,4,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,141,2302012-SA-at-HOU,285,285,285,4:45,3,3,Home,1,20,3,,,,0.0,1,13,22,20301,21946,3.0,1.0,StatusOfficial,0.0,Visitor,45.0,10.0,54.0,5:13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,331,1678073865.0,81465,2023-03-06 03:37:45.000000,EventFootballRush,"4-1-HOU 1 (3:54) 11 K. Ballage rush to HOU 5 for -4 yards (3 A. Harris, 18 J. Mosley)",,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,142,2302012-SA-at-HOU,234,234,234,3:54,3,3,Home,1,20,3,,,,0.0,1,13,22,22034,20633,4.0,1.0,StatusOfficial,-4.0,Visitor,45.0,11.0,50.0,5:46,DOWNS,,,,,,,,,,,,,,,,,,,,,,,,,21108,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,334,1678074102.0,81702,2023-03-06 03:41:42.000000,EventFootballRush,1-10-HOU 5 (3:46) 22 M. Borghi rush to HOU 11 for 6 yards (95 K. Tongamoa),,True,4,3,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,143,2302012-SA-at-HOU,226,226,226,3:46,3,3,Home,5,21,2,,,,1.0,95,13,22,20149,22778,1.0,10.0,StatusOfficial,6.0,Home,5.0,1.0,6.0,0:14, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,336,1678074141.0,81741,2023-03-06 03:42:21.000000,EventFootballRush,2-4-HOU 11 (3:07) 22 M. Borghi rush to HOU 15 for 4 yards (25 D. Lewis),,True,4,3,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,144,2302012-SA-at-HOU,187,187,187,3:07,3,3,Home,11,21,2,,,,1.0,89,13,22,20149,22597,2.0,4.0,StatusOfficial,4.0,Home,5.0,2.0,10.0,1:00, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,341,1678074182.0,81782,2023-03-06 03:43:02.000000,EventFootballRush,1-10-HOU 15 (2:26) 14 C. McDonald rush to HOU 15 for 0 yards (40 R. Jeffers),,True,4,2,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,145,2302012-SA-at-HOU,146,146,146,2:26,3,3,Home,15,21,2,,,,1.0,85,13,22,21982,20785,1.0,10.0,StatusOfficial,0.0,Home,5.0,3.0,10.0,1:26, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,340,1678074214.0,81814,2023-03-06 03:43:34.000000,EventFootballTimeout,Timeout by San Antonio Brahmas at 2:25,,True,4,2,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,146,2302012-SA-at-HOU,145,145,145,2:25,3,3,Home,15,21,2,,,,1.0,85,13,22,,,2.0,10.0,StatusOfficial,,Home,5.0,3.0,10.0,1:26, ,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,343,1678074322.0,81922,2023-03-06 03:45:22.000000,EventFootballPass,2-10-HOU 15 (2:06) 12 B. Silvers pass incomplete to 6 T. Harris,,True,4,2,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,147,2302012-SA-at-HOU,126,126,126,2:06,2,3,Home,15,21,2,,,,1.0,85,13,22,,,2.0,10.0,StatusOfficial,,Home,5.0,4.0,10.0,1:51, ,,,ResultPassIncomplete,,,,21984,20642,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,345,1678074540.0,82140,2023-03-06 03:49:00.000000,EventFootballPass,3-10-HOU 15 (1:54) 12 B. Silvers pass to 2 C. Byrd to HOU 42 for 27 yards (21 S. Williams),,True,4,1,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,148,2302012-SA-at-HOU,114,114,114,1:54,2,3,Home,15,21,2,,,,1.0,85,13,22,,22819,3.0,10.0,StatusOfficial,27.0,Home,5.0,5.0,37.0,1:58, ,,,ResultPassComplete,,,,21984,20241,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,347,1678074574.0,82174,2023-03-06 03:49:34.000000,EventFootballTimeout,Timeout by San Antonio Brahmas at 1:53,,True,4,1,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,149,2302012-SA-at-HOU,113,113,113,1:53,2,3,Home,42,21,2,,,,1.0,58,13,22,,,1.0,10.0,StatusOfficial,,Home,5.0,5.0,37.0,1:58, ,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,349,1678074600.0,82200,2023-03-06 03:50:00.000000,EventFootballRush,1-10-HOU 42 (1:50) 22 M. Borghi rush to SA 48 for 10 yards,,True,4,1,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,150,2302012-SA-at-HOU,110,110,110,1:50,1,3,Home,42,21,2,,,,1.0,58,13,22,20149,,1.0,10.0,StatusOfficial,10.0,Home,5.0,6.0,47.0,2:02, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,SA,3,HOU,2,351,1678074645.0,82245,2023-03-06 03:50:45.000000,EventFootballRush,1-10-SA 48 (1:44) 22 M. Borghi rush to SA 44 for 4 yards (95 K. Tongamoa),,True,4,1,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_5_SA@HOU,,QBStat,151,2302012-SA-at-HOU,104,104,104,1:44,1,3,Visitor,48,21,2,,,,1.0,48,13,22,20149,22778,1.0,10.0,StatusOfficial,4.0,Home,5.0,7.0,51.0,2:08, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
