season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,down,ydstogo,FootballYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,MapRoleSacker1,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRoleQbHitter,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,218,1682297675.0,75275,2023-04-24 00:54:35.000000,EventFootballKickoff,"FROM SEA 30 (5:01) 11 D. Eberle kicks from SEA 30. 14 C. Sweeting to VGS 13 for 33 yards (11 D. Eberle, 96 D. Joseph) PENALTY on (VGS) 30 S. Roberts, 12 yards",,True,3,5,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,97,2302040-VGS-at-SEA,301,1201,1201,5:01,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,30,17,30.0,0,3,20,22874,22874,21507,StatusOfficial,ResultKickReturned,33.0,Visitor,13.0,,21869,,,,,,,,,,,,,,,,,,,,,,,,7,21312,12.0,ResultPenaltyOnkickoffpat,NA,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,217,1682297761.0,75361,2023-04-24 00:56:01.000000,EventFootballPass,1-10-VGS 13 (4:48) 3 J. McClendon pass incomplete to 86 B. Dillon,,True,3,4,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,98,2302040-VGS-at-SEA,288,1188,1188,4:48,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,13,17,87.0,0,3,20,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Visitor,13.0,1.0,,0:18, ,21022,20392,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,220,1682297796.0,75396,2023-04-24 00:56:36.000000,EventFootballRush,"2-10-VGS 13 (4:15) 32 S. Mckenzie rush to VGS 16 for 3 yards (97 N. Lalos, 53 T. Adams)",,True,3,4,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,99,2302040-VGS-at-SEA,255,1155,1155,4:15,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,13,17,87.0,0,3,20,20918,,,StatusOfficial,,,,,22906,22899,2.0,10.0,3.0,,,,,,Visitor,13.0,2.0,3.0,1:01, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,223,1682297836.0,75436,2023-04-24 00:57:16.000000,EventFootballPenalty,"3-7-VGS 16 (3:44) PENALTY on (VGS) 56 L. Williams, 5 yards",,True,3,3,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,100,2302040-VGS-at-SEA,224,1124,1124,3:44,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,16,17,84.0,0,3,20,,,,StatusOfficial,,,,,,,3.0,7.0,,,,,,,Visitor,13.0,2.0,-2.0,1:27, ,,,,,,,,,,7,22847,5.0,ResultPenaltyRepeatdown,NA,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,225,1682297876.0,75476,2023-04-24 00:57:56.000000,EventFootballRush,"3-12-VGS 11 (3:18) 3 J. McClendon rush to VGS 14 for 3 yards (99 T. Tisdale, 8 T. Walker)",,True,3,3,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,101,2302040-VGS-at-SEA,198,1098,1098,3:18,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,11,17,89.0,0,3,20,21564,,,StatusOfficial,,,,,21022,21620,3.0,12.0,3.0,,,,,,Visitor,13.0,3.0,1.0,2:07, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,227,1682297920.0,75520,2023-04-24 00:58:40.000000,EventFootballPunt,"4-9-VGS 14 (2:35) 17 M. Carrizosa punts 46 yards from VGS 14 to 86 K. McKnight, Fair Catch at SEA 40",,True,3,2,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,102,2302040-VGS-at-SEA,155,1055,1055,2:35,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,14,17,86.0,0,3,20,,,,StatusOfficial,ResultKickFaircatch,,Home,40.0,,,4.0,9.0,,,,,,,Visitor,13.0,3.0,1.0,2:27,PUNT,,,21784,21875,46.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,229,1682297974.0,75574,2023-04-24 00:59:34.000000,EventFootballPass,1-10-SEA 40 (2:30) 6 B. DiNucci pass to 0 J. Gordon to VGS 46 for 14 yards (6 K. Kennedy),,True,3,2,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,103,2302040-VGS-at-SEA,150,1050,1050,2:30,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,40,18,60.0,0,3,20,21943,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,14.0,,,,,,Home,40.0,1.0,14.0,0:13, ,21979,22840,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,231,1682298009.0,75609,2023-04-24 01:00:09.000000,EventFootballRush,1-10-VGS 46 (1:58) 19 T. Hammonds rush to VGS 45 for 1 yard (96 K. Pinkney),,True,3,1,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,104,2302040-VGS-at-SEA,118,1018,1018,1:58,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,46,18,46.0,0,3,20,21238,,,StatusOfficial,,,,,20620,,1.0,10.0,1.0,,,,,,Home,40.0,2.0,15.0,0:50, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,233,1682298046.0,75646,2023-04-24 01:00:46.000000,EventFootballPass,2-9-VGS 45 (1:21) 6 B. DiNucci pass to 3 J. Pearson to VGS 39 for 6 yards (6 K. Kennedy),,True,3,1,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,105,2302040-VGS-at-SEA,81,981,981,1:21,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,45,18,45.0,0,3,20,21943,,,StatusOfficial,ResultPassComplete,,,,,,2.0,9.0,6.0,,,,,,Home,40.0,3.0,21.0,1:26, ,21979,21203,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,235,1682298086.0,75686,2023-04-24 01:01:26.000000,EventFootballPass,3-3-VGS 39 (0:41) 6 B. DiNucci pass to 80 B. Jackson to VGS 26 for 13 yards (28 C. Avery),,True,3,0,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,106,2302040-VGS-at-SEA,41,941,941,0:41,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,39,18,39.0,0,3,20,20066,,,StatusOfficial,ResultPassComplete,,,,,,3.0,3.0,13.0,,,,,,Home,40.0,4.0,34.0,2:06, ,21979,20761,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,237,1682298132.0,75732,2023-04-24 01:02:12.000000,EventFootballPenalty,"1-10-VGS 26 (0:01) PENALTY on (VGS) 6 K. Kennedy, 25 yards",,True,3,0,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,107,2302040-VGS-at-SEA,1,901,901,0:01,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,26,18,26.0,0,3,20,,,,StatusOfficial,,,,,,,1.0,10.0,,,,,,,Home,40.0,4.0,59.0,2:34, ,,,,,,,,,,7,21943,25.0,ResultPenaltyAuto1Stdown,NA,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,239,1682298386.0,75986,2023-04-24 01:06:26.000000,EventFootballRush,"1-1-VGS 1 (14:54) 30 P. Lindsay rush to VGS 3 for -2 yards (31 J. Summers, 98 C. Walker)",,True,4,14,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,108,2302040-VGS-at-SEA,894,894,894,14:54,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,1,18,1.0,0,3,20,22754,,,StatusOfficial,,,,,22901,22794,1.0,1.0,-2.0,,,,,,Home,40.0,5.0,57.0,2:49, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,241,1682298477.0,76077,2023-04-24 01:07:57.000000,EventFootballPass,"2-3-VGS 3 (14:25) 6 B. DiNucci pass to 88 J. Veasy for 3 yards, TOUCHDOWN",,True,4,14,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,109,2302040-VGS-at-SEA,865,865,865,14:25,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,3,18,3.0,0,3,20,,,,StatusOfficial,ResultPassComplete,,,,,,2.0,3.0,3.0,,,,,,Home,40.0,6.0,60.0,3:09,TD,21979,22306,,,,,,,,,,,,,ScoreTypeTd,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,243,1682298509.0,76109,2023-04-24 01:08:29.000000,EventFootballPat2PtPass,FROM VGS 5 (14:25) 6 B. DiNucci 2-pt conversion pass to 80 B. Jackson GOOD,,True,4,14,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,110,2302040-VGS-at-SEA,865,865,865,14:25,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,5,18,5.0,0,3,26,,,,StatusOfficial,ResultPassComplete,,,,,,,,5.0,,,,,,,,,,,,21979,20761,,,,,,,,,,,,,ScoreTypeConv,2.0,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,245,1682298613.0,76213,2023-04-24 01:10:13.000000,EventFootballKickoff,FROM SEA 30 (14:25) 11 D. Eberle kicks from SEA 30. 14 C. Sweeting to VGS 27 for 12 yards (2 A. Brooks),,True,4,14,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,111,2302040-VGS-at-SEA,865,865,865,14:25,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,30,19,30.0,0,3,28,21919,22874,21507,StatusOfficial,ResultKickReturned,12.0,Visitor,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,247,1682298674.0,76274,2023-04-24 01:11:14.000000,EventFootballPass,1-10-VGS 27 (14:11) 3 J. McClendon pass to 89 C. Sutton to SEA 46 for 27 yards (1 B. Thompson),,True,4,14,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,112,2302040-VGS-at-SEA,851,851,851,14:11,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,27,19,73.0,0,3,28,22377,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,27.0,,,,,,Visitor,27.0,1.0,27.0,0:31, ,21022,21502,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,249,1682298737.0,76337,2023-04-24 01:12:17.000000,EventFootballPenalty,"1-10-SEA 46 (13:32) PENALTY on (SEA) 9 C. Hicks, 10 yards",,True,4,13,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,113,2302040-VGS-at-SEA,812,812,812,13:32,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,46,19,46.0,0,3,28,,,,StatusOfficial,,,,,,,1.0,10.0,,,,,,,Visitor,27.0,1.0,37.0,0:53, ,,,,,,,,,,6,22344,10.0,ResultPenaltyAuto1Stdown,NA,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,251,1682298787.0,76387,2023-04-24 01:13:07.000000,EventFootballPass,1-10-SEA 36 (13:15) 3 J. McClendon pass incomplete to 89 C. Sutton,,True,4,13,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,114,2302040-VGS-at-SEA,795,795,795,13:15,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,36,19,36.0,0,3,28,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Visitor,27.0,2.0,37.0,1:12, ,21022,21502,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,254,1682298830.0,76430,2023-04-24 01:13:50.000000,EventFootballPass,2-10-SEA 36 (12:36) 3 J. McClendon pass intended for 86 B. Dillon INTERCEPTED by 32 Q. Cole returned 0 yards to SEA 34 QB Hit by 53 T. Adams,,True,4,12,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,115,2302040-VGS-at-SEA,756,756,756,12:36,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,36,19,36.0,0,3,28,,,,StatusOfficial,ResultPassInterception,,Home,34.0,,,2.0,10.0,,,,,,,Visitor,27.0,3.0,37.0,1:49,INT,21022,20392,,,,,,,,,,,,,,,22899,20311,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,256,1682299094.0,76694,2023-04-24 01:18:14.000000,EventFootballRush,1-10-SEA 34 (12:32) 89 C. Taumoepeau rush to SEA 47 for 13 yards (25 M. Evans),,True,4,12,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,116,2302040-VGS-at-SEA,752,752,752,12:32,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,34,20,66.0,0,3,28,20461,,,StatusOfficial,,,,,21967,,1.0,10.0,13.0,,,,,,Home,34.0,1.0,13.0,0:28, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,258,1682299132.0,76732,2023-04-24 01:18:52.000000,EventFootballRush,"1-10-SEA 47 (11:53) 19 T. Hammonds rush to SEA 46 for -1 yards (97 L. Stokes, 28 C. Avery)",,True,4,11,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,117,2302040-VGS-at-SEA,713,713,713,11:53,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,47,20,53.0,0,3,28,21966,,,StatusOfficial,,,,,20620,20066,1.0,10.0,-1.0,,,,,,Home,34.0,2.0,12.0,0:53, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,260,1682299168.0,76768,2023-04-24 01:19:28.000000,EventFootballPass,2-11-SEA 46 (11:17) 6 B. DiNucci pass dropped by 3 J. Pearson,,True,4,11,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,118,2302040-VGS-at-SEA,677,677,677,11:17,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,46,20,54.0,0,3,28,,,,StatusOfficial,ResultPassDropped,,,,,,2.0,11.0,,,,,,,Home,34.0,3.0,12.0,1:19, ,21979,21203,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,262,1682299211.0,76811,2023-04-24 01:20:11.000000,EventFootballPass,3-11-SEA 46 (10:38) 6 B. DiNucci pass to 0 J. Gordon to VGS 14 for 40 yards (6 K. Kennedy),,True,4,10,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,119,2302040-VGS-at-SEA,638,638,638,10:38,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,46,20,54.0,0,3,28,21943,,,StatusOfficial,ResultPassComplete,,,,,,3.0,11.0,40.0,,,,,,Home,34.0,4.0,52.0,2:20, ,21979,22840,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,265,1682299256.0,76856,2023-04-24 01:20:56.000000,EventFootballRush,1-10-VGS 14 (9:59) 6 B. DiNucci rush to VGS 8 for 6 yards (9 D. Anderson),,True,4,9,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,120,2302040-VGS-at-SEA,599,599,599,9:59,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,14,20,14.0,0,3,28,20039,,,StatusOfficial,,,,,21979,,1.0,10.0,6.0,,,,,,Home,34.0,5.0,58.0,2:52, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,267,1682299291.0,76891,2023-04-24 01:21:31.000000,EventFootballPass,2-4-VGS 8 (9:26) 6 B. DiNucci pass intended for 80 B. Jackson INTERCEPTED by 25 M. Evans returned 6 yards to VGS 3,,True,4,9,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,121,2302040-VGS-at-SEA,566,566,566,9:26,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,8,20,8.0,0,3,28,,,,StatusOfficial,ResultPassInterception,,Visitor,3.0,,,2.0,4.0,,,,,,,Home,34.0,6.0,58.0,3:10,INT,21979,20761,,,,,,,,,,,,,,,,20461,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,269,1682299346.0,76946,2023-04-24 01:22:26.000000,EventFootballRush,"1-10-VGS 3 (9:18) 32 S. Mckenzie rush to VGS 6 for 3 yards (96 D. Joseph, 99 T. Tisdale)",,True,4,9,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,122,2302040-VGS-at-SEA,558,558,558,9:18,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,3,21,97.0,0,3,28,21869,,,StatusOfficial,,,,,22906,21564,1.0,10.0,3.0,,,,,,Visitor,3.0,1.0,3.0,0:17, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,271,1682299386.0,76986,2023-04-24 01:23:06.000000,EventFootballRush,"2-7-VGS 6 (8:38) 32 S. Mckenzie rush to VGS 11 for 5 yards (44 E. Ponder, 96 D. Joseph)",,True,4,8,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,123,2302040-VGS-at-SEA,518,518,518,8:38,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,6,21,94.0,0,3,28,22017,,,StatusOfficial,,,,,22906,21869,2.0,7.0,5.0,,,,,,Visitor,3.0,2.0,8.0,1:01, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,274,1682299428.0,77028,2023-04-24 01:23:48.000000,EventFootballPass,3-2-VGS 11 (7:57) 3 J. McClendon pass to 10 M. Sexton to VGS 46 for 35 yards (2 A. Brooks),,True,4,7,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,124,2302040-VGS-at-SEA,477,477,477,7:57,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,11,21,89.0,0,3,28,21919,,,StatusOfficial,ResultPassComplete,,,,,,3.0,2.0,35.0,,,,,,Visitor,3.0,3.0,43.0,1:53, ,21022,21882,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,276,1682299464.0,77064,2023-04-24 01:24:24.000000,EventFootballRush,"1-10-VGS 46 (7:21) 32 S. Mckenzie rush to VGS 44 for -2 yards (97 N. Lalos, 1 B. Thompson)",,True,4,7,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,125,2302040-VGS-at-SEA,441,441,441,7:21,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,46,21,54.0,0,3,28,20918,,,StatusOfficial,,,,,22906,22377,1.0,10.0,-2.0,,,,,,Visitor,3.0,4.0,41.0,2:18, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,278,1682299506.0,77106,2023-04-24 01:25:06.000000,EventFootballPass,2-12-VGS 44 (6:39) 3 J. McClendon pass incomplete to 10 M. Sexton QB Hit by 8 T. Walker,,True,4,6,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,126,2302040-VGS-at-SEA,399,399,399,6:39,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,44,21,56.0,0,3,28,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,12.0,,,,,,,Visitor,3.0,5.0,41.0,2:46, ,21022,21882,,,,,,,,,,,,,,,21620,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,280,1682299544.0,77144,2023-04-24 01:25:44.000000,EventFootballRush,3-12-VGS 44 (6:07) 32 S. Mckenzie rush to VGS 45 for 1 yard (53 T. Adams),,True,4,6,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,127,2302040-VGS-at-SEA,367,367,367,6:07,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,44,21,56.0,0,3,28,22899,,,StatusOfficial,,,,,22906,,3.0,12.0,1.0,,,,,,Visitor,3.0,6.0,42.0,3:32, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,313,1682299588.0,77188,2023-04-24 01:26:28.000000,EventFootballPunt,"4-11-VGS 45 (5:23) 17 M. Carrizosa punts 43 yards from VGS 45 to SEA 12. 86 K. McKnight to SEA 8 for 4 yards (45 M. Spaight) PENALTY on (SEA) 17 R. Farris, 8 yards",,True,4,5,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,128,2302040-VGS-at-SEA,323,323,323,5:23,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,45,21,55.0,0,3,28,22885,,,StatusOfficial,ResultKickReturned,,Home,8.0,,,4.0,11.0,,,,,,,Visitor,3.0,6.0,42.0,4:03,PUNT,,,21784,21875,43.0,4.0,,,,6,20468,8.0,ResultPenaltyOnkickoffpat,NA,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,284,1682299830.0,77430,2023-04-24 01:30:30.000000,EventFootballPass,1-10-SEA 8 (5:13) 6 B. DiNucci pass incomplete to 0 J. Gordon,,True,4,5,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,129,2302040-VGS-at-SEA,313,313,313,5:13,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,8,22,92.0,0,3,28,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Home,8.0,1.0,,0:07, ,21979,22840,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
