season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleSacker1,MapRoleSacker2,MapRolePassDefender,FootballTimeoutTeamId,FootballPuntRetYards,MapRoleQbHitter,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,205,1681606456.0,71656,2023-04-15 20:54:16.000000,EventFootballPass,1-10-SA 28 (5:28) 16 J. Coan pass to 88 A. Mack to SA 34 for 6 yards (46 T. Scales),,True,3,5,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,97,2302034-ORL-at-SA,328,1228,1228,5:28,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,28,12,72.0,0,14,13,22319,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,6.0,Home,28.0,1.0,6.0,0:23, ,20301,21765,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,207,1681606512.0,71712,2023-04-15 20:55:12.000000,EventFootballPenalty,"2-4-SA 34 (4:54) PENALTY on (SA) 62 D. Wallace, 10 yards",,True,3,4,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,98,2302034-ORL-at-SA,294,1194,1194,4:54,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,34,12,66.0,0,14,13,,,,,StatusOfficial,,,,,,2.0,4.0,,Home,28.0,1.0,-4.0,0:42, ,,,3,21621,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,209,1681606554.0,71754,2023-04-15 20:55:54.000000,EventFootballRush,2-14-SA 24 (4:29) 16 J. Coan rush to SA 25 for 1 yard (48 J. Blakely),,True,3,4,29,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,99,2302034-ORL-at-SA,269,1169,1169,4:29,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,24,12,76.0,0,14,13,20134,,,,StatusOfficial,,,,,20301,2.0,14.0,1.0,Home,28.0,2.0,-3.0,1:22, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,211,1681606591.0,71791,2023-04-15 20:56:31.000000,EventFootballPass,3-13-SA 25 (3:52) 16 J. Coan pass to 13 N. Holley to ORL 31 for 44 yards (32 J. Rogers),,True,3,3,52,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,100,2302034-ORL-at-SA,232,1132,1132,3:52,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,25,12,75.0,0,14,13,21333,,,,StatusOfficial,ResultPassComplete,,,,,3.0,13.0,44.0,Home,28.0,3.0,41.0,1:56, ,20301,20707,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,213,1681606629.0,71829,2023-04-15 20:57:09.000000,EventFootballPass,1-10-ORL 31 (3:15) 16 J. Coan pass incomplete to 9 J. Patrick,,True,3,3,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,101,2302034-ORL-at-SA,195,1095,1095,3:15,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Visitor,31,12,31.0,0,14,13,,,,,StatusOfficial,ResultPassIncomplete,,,,,1.0,10.0,,Home,28.0,4.0,41.0,2:21, ,20301,21196,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,215,1681606671.0,71871,2023-04-15 20:57:51.000000,EventFootballPass,"2-10-ORL 31 (2:46) 16 J. Coan pass to 31 J. Hilliman to ORL 28 for 3 yards (20 B. Buchanan, 46 T. Scales)",,True,3,2,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,102,2302034-ORL-at-SA,166,1066,1066,2:46,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Visitor,31,12,31.0,0,14,13,20221,22319,,,StatusOfficial,ResultPassComplete,,,,,2.0,10.0,3.0,Home,28.0,5.0,44.0,2:57, ,20301,20697,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,217,1681606710.0,71910,2023-04-15 20:58:30.000000,EventFootballPass,"3-7-ORL 28 (2:08) 16 J. Coan pass to 81 T. Toivonen for 28 yards, TOUCHDOWN",,True,3,2,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,103,2302034-ORL-at-SA,128,1028,1028,2:08,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Visitor,28,12,28.0,0,14,13,,,,,StatusOfficial,ResultPassComplete,,,,,3.0,7.0,28.0,Home,28.0,6.0,72.0,3:29,TD,20301,22891,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,219,1681606747.0,71947,2023-04-15 20:59:07.000000,EventFootballPat2PtPass,FROM ORL 5 (2:07) 16 J. Coan 2-pt conversion pass to 31 J. Hilliman NO GOOD,,True,3,2,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,104,2302034-ORL-at-SA,127,1027,1027,2:07,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Visitor,5,12,5.0,0,14,19,,,,,StatusOfficial,ResultPassComplete,,,,,,,0.0,,,,,,,20301,20697,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,221,1681606819.0,72019,2023-04-15 21:00:19.000000,EventFootballKickoff,"FROM SA 30 (2:07) 23 P. Romo kicks from SA 30. 10 D. Thomas to ORL 31 for 21 yards (3 B. Davis, 44 M. Scott)",,True,3,2,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,105,2302034-ORL-at-SA,127,1027,1027,2:07,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Home,30,13,30.0,0,14,19,20362,22726,21775,21891,StatusOfficial,ResultKickReturned,21.0,Visitor,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,234,1681606887.0,72087,2023-04-15 21:01:27.000000,EventFootballPenalty,"1-10-ORL 31 (2:03) PENALTY on (SA) 55 D. Downey, 5 yards",,True,3,2,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,106,2302034-ORL-at-SA,123,1023,1023,2:03,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,31,13,69.0,0,14,19,,,,,StatusOfficial,,,,,,1.0,10.0,,Visitor,31.0,,5.0,0:00, ,,,3,20410,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,226,1681606934.0,72134,2023-04-15 21:02:14.000000,EventFootballPass,1-5-ORL 36 (2:01) 12 Q. Dormady pass dropped by 26 D. Darrington,,True,3,2,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,107,2302034-ORL-at-SA,121,1021,1021,2:01,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,36,13,64.0,0,14,19,,,,,StatusOfficial,ResultPassDropped,,,,,1.0,5.0,,Visitor,31.0,1.0,5.0,0:19, ,20407,20357,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,229,1681606973.0,72173,2023-04-15 21:02:53.000000,EventFootballRush,"2-5-ORL 36 (1:32) 26 D. Darrington rush to ORL 42 for 6 yards (44 M. Scott, 3 B. Davis)",,True,3,1,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,108,2302034-ORL-at-SA,92,992,992,1:32,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,36,13,64.0,0,14,19,22726,20362,,,StatusOfficial,,,,,20357,2.0,5.0,6.0,Visitor,31.0,2.0,11.0,0:53, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,231,1681607015.0,72215,2023-04-15 21:03:35.000000,EventFootballPass,1-10-ORL 42 (0:51) 12 Q. Dormady pass incomplete to 17 E. Rogers Pass Defended by 21 S. Williams,,True,3,0,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,109,2302034-ORL-at-SA,51,951,951,0:51,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,42,13,58.0,0,14,19,,,,,StatusOfficial,ResultPassIncomplete,,,,,1.0,10.0,,Visitor,31.0,3.0,11.0,1:22, ,20407,22708,,,,,,,,,,,,,22819,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,233,1681607054.0,72254,2023-04-15 21:04:14.000000,EventFootballRush,"2-10-ORL 42 (0:18) 26 D. Darrington rush to ORL 43 for 1 yard (14 D. Buckrham, 90 M. Gotel)",,True,3,0,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,110,2302034-ORL-at-SA,18,918,918,0:18,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,42,13,58.0,0,14,19,20222,20567,,,StatusOfficial,,,,,20357,2.0,10.0,1.0,Visitor,31.0,4.0,12.0,1:57, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,237,1681607289.0,72489,2023-04-15 21:08:09.000000,EventFootballSack,3-9-ORL 43 (14:53) 12 Q. Dormady sacked at ORL 30 for -13 yards (45 D. Scott),,True,4,14,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,111,2302034-ORL-at-SA,893,893,893,14:53,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,43,13,57.0,0,14,19,,,,,StatusOfficial,,,,,,3.0,9.0,-13.0,Visitor,31.0,5.0,-1.0,2:35, ,20407,,,,,,,,,,,,22844,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,240,1681607335.0,72535,2023-04-15 21:08:55.000000,EventFootballPunt,"4-22-ORL 30 (14:14) 19 M. Brown punts 28 yards, downed at SA 42",,True,4,14,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,112,2302034-ORL-at-SA,854,854,854,14:14,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,30,13,70.0,0,14,19,,,,,StatusOfficial,ResultKickDowned,,Home,42.0,,4.0,22.0,,Visitor,31.0,5.0,-1.0,2:53,PUNT,,,,,,,,,,20208,,28.0,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,245,1681607378.0,72578,2023-04-15 21:09:38.000000,EventFootballPass,"1-10-SA 42 (14:10) 16 J. Coan pass to 9 J. Patrick to ORL 45 for 13 yards Fumbled by 9 J. Patrick,  Forced by 8 T. Smith Recovered by 56 S. Maponga",,True,4,14,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,113,2302034-ORL-at-SA,850,850,850,14:10,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,42,14,58.0,0,14,19,,,,,StatusOfficial,ResultPassComplete,,Visitor,38.0,,1.0,10.0,13.0,Home,42.0,1.0,20.0,0:04,FUMBLE,20301,21196,,,,,,,,,,,,,,,,,3,21196,4,20992,21448,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,244,1681607443.0,72643,2023-04-15 21:10:43.000000,EventFootballRush,1-10-ORL 38 (13:55) 26 D. Darrington rush to ORL 41 for 3 yards (33 D. Beesley),,True,4,13,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,114,2302034-ORL-at-SA,835,835,835,13:55,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,38,15,62.0,0,14,19,21740,,,,StatusOfficial,,,,,20357,1.0,10.0,3.0,Visitor,38.0,1.0,3.0,0:28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,247,1681607480.0,72680,2023-04-15 21:11:20.000000,EventFootballRush,2-7-ORL 41 (13:18) 12 Q. Dormady rush to ORL 46 for 5 yards (15 J. Williams),,True,4,13,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,115,2302034-ORL-at-SA,798,798,798,13:18,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,41,15,59.0,0,14,19,21974,,,,StatusOfficial,,,,,20407,2.0,7.0,5.0,Visitor,38.0,2.0,8.0,0:57, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,249,1681607510.0,72710,2023-04-15 21:11:50.000000,EventFootballRush,3-2-ORL 46 (12:49) 26 D. Darrington rush to SA 38 for 16 yards (14 D. Buckrham),,True,4,12,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,116,2302034-ORL-at-SA,769,769,769,12:49,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,46,15,54.0,0,14,19,20222,,,,StatusOfficial,,,,,20357,3.0,2.0,16.0,Visitor,38.0,3.0,24.0,1:31, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,251,1681607554.0,72754,2023-04-15 21:12:34.000000,EventFootballPass,1-10-SA 38 (12:09) 12 Q. Dormady pass to 18 A. Jamiel to SA 34 for 4 yards (15 J. Williams),,True,4,12,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,117,2302034-ORL-at-SA,729,729,729,12:09,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Home,38,15,38.0,0,14,19,21974,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,4.0,Visitor,38.0,4.0,28.0,2:09, ,20407,20783,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,253,1681607591.0,72791,2023-04-15 21:13:11.000000,EventFootballPass,2-6-SA 34 (11:35) 12 Q. Dormady pass incomplete to 39 J. Smith,,True,4,11,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,118,2302034-ORL-at-SA,695,695,695,11:35,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Home,34,15,34.0,0,14,19,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,6.0,,Visitor,38.0,5.0,28.0,2:29, ,20407,21439,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,255,1681607628.0,72828,2023-04-15 21:13:48.000000,EventFootballPass,3-6-SA 34 (11:07) 12 Q. Dormady pass dropped by 15 K. Cannon,,True,4,11,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,119,2302034-ORL-at-SA,667,667,667,11:07,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Home,34,15,34.0,0,14,19,,,,,StatusOfficial,ResultPassDropped,,,,,3.0,6.0,,Visitor,38.0,6.0,28.0,2:57, ,20407,20257,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,257,1681607655.0,72855,2023-04-15 21:14:15.000000,EventFootballFg,4-6-SA 34 (10:46) 0 J. Borregales 52 yard field goal is GOOD,,True,4,10,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,120,2302034-ORL-at-SA,646,646,646,10:46,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Home,34,15,34.0,0,14,19,,,21741,,StatusOfficial,ResultKickMade,,,,,4.0,6.0,52.0,Visitor,38.0,7.0,28.0,3:24,FG,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,259,1681607877.0,73077,2023-04-15 21:17:57.000000,EventFootballKickoff,"FROM ORL 30 (10:36) 0 J. Borregales kicks from ORL 30. 6 F. Brown to SA 24 for 20 yards (48 J. Blakely, 40 E. Thompson)",,True,4,10,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,121,2302034-ORL-at-SA,636,636,636,10:36,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Visitor,30,16,30.0,0,17,19,20134,21550,21741,20203,StatusOfficial,ResultKickReturned,20.0,Home,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,261,1681607946.0,73146,2023-04-15 21:19:06.000000,EventFootballRush,"1-10-SA 24 (10:27) 9 J. Patrick rush to SA 29 for 5 yards (34 N. Coe, 48 J. Blakely)",,True,4,10,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,122,2302034-ORL-at-SA,627,627,627,10:27,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,24,16,76.0,0,17,19,20308,20134,,,StatusOfficial,,,,,21196,1.0,10.0,5.0,Home,24.0,1.0,5.0,0:20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,263,1681607976.0,73176,2023-04-15 21:19:36.000000,EventFootballRush,"2-5-SA 29 (9:57) 9 J. Patrick rush to SA 31 for 2 yards (31 L. Henry, 88 C. Patton)",,True,4,9,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,123,2302034-ORL-at-SA,597,597,597,9:57,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,29,16,71.0,0,17,19,21941,22001,,,StatusOfficial,,,,,21196,2.0,5.0,2.0,Home,24.0,2.0,7.0,0:48, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,265,1681608017.0,73217,2023-04-15 21:20:17.000000,EventFootballPass,3-3-SA 31 (9:18) 16 J. Coan pass incomplete to 9 J. Patrick Pass Defended by 31 L. Henry,,True,4,9,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,124,2302034-ORL-at-SA,558,558,558,9:18,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,31,16,69.0,0,17,19,,,,,StatusOfficial,ResultPassIncomplete,,,,,3.0,3.0,,Home,24.0,3.0,7.0,1:40, ,20301,21196,,,,,,,,,,,,,21941,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,269,1681608052.0,73252,2023-04-15 21:20:52.000000,EventFootballPunt,"4-3-SA 31 (8:49) 0 B. Wing punts 55 yards from SA 31 to ORL 14. 32 J. Rogers to ORL 6 for -8 yards (20 K. Siverand, 27 T. Hanks)",,True,4,8,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,125,2302034-ORL-at-SA,529,529,529,8:49,3,,,1.0,SA,ORL,0.0,3,3,3.0,3.0,Home,31,16,69.0,0,17,19,21419,22534,,,StatusOfficial,ResultKickReturned,,Visitor,6.0,,4.0,3.0,,Home,24.0,3.0,7.0,1:57,PUNT,,,,,,,,,,21706,21333,55.0,,,,,-8.0,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,271,1681608297.0,73497,2023-04-15 21:24:57.000000,EventFootballPenalty,"1-10-ORL 6 (8:30) PENALTY on (ORL) 64 F. Lauina, 3 yards",,True,4,8,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,126,2302034-ORL-at-SA,510,510,510,8:30,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,6,17,94.0,0,17,19,,,,,StatusOfficial,,,,,,1.0,10.0,,Visitor,6.0,,-3.0,0:07, ,,,4,22590,3.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,273,1681608330.0,73530,2023-04-15 21:25:30.000000,EventFootballPass,1-13-ORL 3 (8:07) 12 Q. Dormady pass to 87 L. Carter to ORL 11 for 8 yards (40 R. Jeffers),,True,4,8,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,127,2302034-ORL-at-SA,487,487,487,8:07,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,3,17,97.0,0,17,19,20785,,,,StatusOfficial,ResultPassComplete,,,,,1.0,13.0,8.0,Visitor,6.0,1.0,5.0,0:38, ,20407,20272,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,275,1681608379.0,73579,2023-04-15 21:26:19.000000,EventFootballPenalty,"2-5-ORL 11 (7:27) PENALTY on (SA) 45 D. Scott, 15 yards",,True,4,7,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,128,2302034-ORL-at-SA,447,447,447,7:27,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,11,17,89.0,0,17,19,,,,,StatusOfficial,,,,,,2.0,5.0,,Visitor,6.0,1.0,20.0,1:08, ,,,3,22844,15.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,277,1681608425.0,73625,2023-04-15 21:27:05.000000,EventFootballPass,"1-10-ORL 26 (7:07) 12 Q. Dormady pass intended for 26 D. Darrington INTERCEPTED by 33 D. Beesley returned 20 yards , INT RET TD scored by 33 D. Beesley",,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,129,2302034-ORL-at-SA,427,427,427,7:07,4,,,0.0,ORL,SA,0.0,3,3,3.0,3.0,Visitor,26,17,74.0,0,17,19,,,,,StatusOfficial,ResultPassInterception,,Visitor,,,1.0,10.0,,Visitor,6.0,2.0,20.0,1:42,INT,20407,20357,,,,,,,,,,,,,,,,,,,,,,21740,ScoreTypeIntrettd,3,21740,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,279,1681608616.0,73816,2023-04-15 21:30:16.000000,EventFootballPenalty,"FROM ORL 5 (7:07) PENALTY on (SA) 74 D. Kelly, 5 yards",,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,130,2302034-ORL-at-SA,427,427,427,7:07,3,,,1.0,SA,ORL,0.0,2,3,3.0,3.0,Visitor,5,18,5.0,0,17,25,,,,,StatusOfficial,,,,,,,,,Home,,,,0:00, ,,,3,20874,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
